Crank_Angle_(deg)	MFB_(%)
5.825707	0.261261
5.846904	0.262262
5.868100	0.263263
5.889297	0.264264
5.910493	0.265265
5.931445	0.266266
5.952145	0.267267
5.972846	0.268268
5.993547	0.269269
6.014247	0.270270
6.034866	0.271271
6.055332	0.272272
6.075799	0.273273
6.096265	0.274274
6.116731	0.275275
6.137215	0.276276
6.157955	0.277277
6.178696	0.278278
6.199436	0.279279
6.220176	0.280280
6.240916	0.281281
6.261151	0.282282
6.281297	0.283283
6.301443	0.284284
6.321590	0.285285
6.341736	0.286286
6.361962	0.287287
6.382254	0.288288
6.402516	0.289289
6.422778	0.290290
6.443040	0.291291
6.463324	0.292292
6.483753	0.293293
6.504182	0.294294
6.524611	0.295295
6.545040	0.296296
6.565469	0.297297
6.586210	0.298298
6.607004	0.299299
6.627798	0.300300
6.648592	0.301301
6.669386	0.302302
6.689572	0.303303
6.709462	0.304304
6.729353	0.305305
6.749243	0.306306
6.769133	0.307307
6.789023	0.308308
6.808914	0.309309
6.828804	0.310310
6.848849	0.311311
6.868914	0.312312
6.888979	0.313313
6.908907	0.314314
6.928798	0.315315
6.948689	0.316316
6.968580	0.317317
6.988471	0.318318
7.008270	0.319319
7.027848	0.320320
7.047427	0.321321
7.067005	0.322322
7.086583	0.323323
7.106162	0.324324
7.126141	0.325325
7.146288	0.326326
7.166436	0.327327
7.186584	0.328328
7.206732	0.329329
7.226695	0.330330
7.246288	0.331331
7.266157	0.332332
7.286027	0.333333
7.305896	0.334334
7.325765	0.335335
7.345624	0.336336
7.365478	0.337337
7.385332	0.338338
7.405185	0.339339
7.425039	0.340340
7.444912	0.341341
7.465178	0.342342
7.485445	0.343343
7.505711	0.344344
7.525977	0.345345
7.546243	0.346346
7.566460	0.347347
7.586635	0.348348
7.606909	0.349349
7.627210	0.350350
7.647512	0.351351
7.667831	0.352352
7.688666	0.353353
7.709501	0.354354
7.730336	0.355355
7.751170	0.356356
7.772005	0.357357
7.792476	0.358358
7.812771	0.359359
7.833067	0.360360
7.853362	0.361361
7.873657	0.362362
7.893968	0.363363
7.914366	0.364364
7.934757	0.365365
7.955109	0.366366
7.975461	0.367367
7.995814	0.368368
8.016051	0.369369
8.036230	0.370370
8.056408	0.371371
8.076587	0.372372
8.096765	0.373373
8.116852	0.374374
8.136245	0.375375
8.155637	0.376376
8.175030	0.377377
8.194423	0.378378
8.213815	0.379379
8.233196	0.380380
8.252551	0.381381
8.271911	0.382382
8.291289	0.383383
8.310666	0.384384
8.330043	0.385385
8.349693	0.386386
8.369618	0.387387
8.389543	0.388388
8.409467	0.389389
8.429392	0.390390
8.449317	0.391391
8.469584	0.392392
8.489903	0.393393
8.510223	0.394394
8.530542	0.395395
8.550862	0.396396
8.571246	0.397397
8.591745	0.398398
8.612262	0.399399
8.632797	0.400400
8.653332	0.401401
8.673867	0.402402
8.693427	0.403403
8.712887	0.404404
8.732346	0.405405
8.751806	0.406406
8.771265	0.407407
8.790778	0.408408
8.810729	0.409409
8.830680	0.410410
8.850632	0.411411
8.870583	0.412412
8.890534	0.413413
8.910868	0.414414
8.931630	0.415415
8.951822	0.416416
8.971992	0.417417
8.992162	0.418418
9.012313	0.419419
9.032273	0.420420
9.052232	0.421421
9.072192	0.422422
9.092151	0.423423
9.112110	0.424424
9.131877	0.425425
9.151534	0.426426
9.171192	0.427427
9.190849	0.428428
9.210507	0.429429
9.230151	0.430430
9.249675	0.431431
9.269200	0.432432
9.288724	0.433433
9.308248	0.434434
9.327773	0.435435
9.347148	0.436436
9.366222	0.437437
9.385073	0.438438
9.403925	0.439439
9.422776	0.440440
9.441627	0.441441
9.461477	0.442442
9.481515	0.443443
9.501553	0.444444
9.521592	0.445445
9.541630	0.446446
9.561287	0.447447
9.580607	0.448448
9.599927	0.449449
9.619247	0.450450
9.638567	0.451451
9.657887	0.452452
9.677184	0.453453
9.696482	0.454454
9.715780	0.455455
9.735078	0.456456
9.754375	0.457457
9.773567	0.458458
9.792640	0.459459
9.811713	0.460460
9.830786	0.461461
9.849860	0.462462
9.868933	0.463463
9.888181	0.464464
9.907397	0.465465
9.926613	0.466466
9.945830	0.467467
9.965046	0.468468
9.984077	0.469469
10.002787	0.470470
10.021497	0.471471
10.040207	0.472472
10.058917	0.473473
10.077627	0.474474
10.096523	0.475475
10.115496	0.476476
10.134470	0.477477
10.153444	0.478478
10.172417	0.479479
10.191463	0.480480
10.211022	0.481481
10.230581	0.482482
10.250140	0.483483
10.269700	0.484484
10.289259	0.485485
10.308710	0.486486
10.328119	0.487487
10.347528	0.488488
10.366937	0.489489
10.386347	0.490490
10.405823	0.491491
10.425474	0.492492
10.445124	0.493493
10.464757	0.494494
10.484360	0.495495
10.503964	0.496496
10.523669	0.497497
10.543384	0.498498
10.563100	0.499499
10.582816	0.500501
10.602532	0.501502
10.622098	0.502503
10.641549	0.503504
10.661001	0.504505
10.680452	0.505506
10.699904	0.506507
10.719483	0.507508
10.739795	0.508509
10.760107	0.509510
10.780419	0.510511
10.800731	0.511512
10.821043	0.512513
10.842080	0.513514
10.863134	0.514515
10.884188	0.515516
10.905243	0.516517
10.926297	0.517518
10.947575	0.518519
10.968854	0.519520
10.990132	0.520521
11.011411	0.521522
11.032687	0.522523
11.053941	0.523524
11.075196	0.524525
11.096454	0.525526
11.117756	0.526527
11.139015	0.527528
11.160038	0.528529
11.181061	0.529530
11.202084	0.530531
11.223107	0.531532
11.244251	0.532533
11.266053	0.533534
11.287856	0.534535
11.309659	0.535536
11.331461	0.536537
11.353378	0.537538
11.375508	0.538539
11.397638	0.539540
11.419768	0.540541
11.441898	0.541542
11.464413	0.542543
11.487165	0.543544
11.509918	0.544545
11.532670	0.545546
11.555419	0.546547
11.577996	0.547548
11.600574	0.548549
11.623151	0.549550
11.645728	0.550551
11.668339	0.551552
11.690999	0.552553
11.713659	0.553554
11.736319	0.554555
11.758979	0.555556
11.781803	0.556557
11.804667	0.557558
11.827530	0.558559
11.850394	0.559560
11.873291	0.560561
11.896320	0.561562
11.919348	0.562563
11.942377	0.563564
11.965406	0.564565
11.988596	0.565566
12.011870	0.566567
12.035143	0.567568
12.058417	0.568569
12.081737	0.569570
12.105285	0.570571
12.128834	0.571572
12.152383	0.572573
12.175932	0.573574
12.199751	0.574575
12.223669	0.575576
12.247588	0.576577
12.271506	0.577578
12.295557	0.578579
12.319836	0.579580
12.344115	0.580581
12.368394	0.581582
12.392671	0.582583
12.416907	0.583584
12.441144	0.584585
12.465410	0.585586
12.489694	0.586587
12.515116	0.587588
12.540877	0.588589
12.566637	0.589590
12.592398	0.590591
12.617488	0.591592
12.642330	0.592593
12.667172	0.593594
12.692015	0.594595
12.717224	0.595596
12.742759	0.596597
12.768293	0.597598
12.793828	0.598599
12.819299	0.599600
12.844693	0.600601
12.870087	0.601602
12.895481	0.602603
12.921141	0.603604
12.947298	0.604605
12.973455	0.605606
12.999612	0.606607
13.025778	0.607608
13.051959	0.608609
13.078141	0.609610
13.104323	0.610611
13.130687	0.611612
13.157324	0.612613
13.183996	0.613614
13.210745	0.614615
13.237774	0.615616
13.265083	0.616617
13.292391	0.617618
13.319700	0.618619
13.347022	0.619620
13.374351	0.620621
13.401680	0.621622
13.429009	0.622623
13.456082	0.623624
13.483118	0.624625
13.510154	0.625626
13.537195	0.626627
13.564550	0.627628
13.591906	0.628629
13.619262	0.629630
13.646607	0.630631
13.673909	0.631632
13.701211	0.632633
13.728512	0.633634
13.755973	0.634635
13.783678	0.635636
13.811383	0.636637
13.839088	0.637638
13.867368	0.638639
13.895978	0.639640
13.924714	0.640641
13.953453	0.641642
13.982141	0.642643
14.010828	0.643644
14.039515	0.644645
14.068165	0.645646
14.096749	0.646647
14.125333	0.647648
14.153918	0.648649
14.183253	0.649650
14.212891	0.650651
14.242529	0.651652
14.271981	0.652653
14.300683	0.653654
14.329386	0.654655
14.358088	0.655656
14.387083	0.656657
14.416307	0.657658
14.445530	0.658659
14.474754	0.659660
14.503742	0.660661
14.532729	0.661662
14.561715	0.662663
14.590857	0.663664
14.620251	0.664665
14.649655	0.665666
14.679058	0.666667
14.708982	0.667668
14.738999	0.668669
14.769015	0.669670
14.799226	0.670671
14.829756	0.671672
14.860286	0.672673
14.890817	0.673674
14.921545	0.674675
14.952279	0.675676
14.983013	0.676677
15.014392	0.677678
15.046227	0.678679
15.078062	0.679680
15.109455	0.680681
15.139926	0.681682
15.170397	0.682683
15.200868	0.683684
15.232546	0.684685
15.264344	0.685686
15.296142	0.686687
15.327982	0.687688
15.359695	0.688689
15.391303	0.689690
15.422855	0.690691
15.454316	0.691692
15.485777	0.692693
15.517498	0.693694
15.551263	0.694695
15.585028	0.695696
15.618691	0.696697
15.651037	0.697698
15.683383	0.698699
15.715730	0.699700
15.747541	0.700701
15.779289	0.701702
15.811036	0.702703
15.844318	0.703704
15.878427	0.704705
15.912535	0.705706
15.945764	0.706707
15.978503	0.707708
16.011241	0.708709
16.044448	0.709710
16.078118	0.710711
16.111788	0.711712
16.145672	0.712713
16.179813	0.713714
16.213954	0.714715
16.249165	0.715716
16.285640	0.716717
16.322058	0.717718
16.358000	0.718719
16.393684	0.719720
16.429367	0.720721
16.463604	0.721722
16.497451	0.722723
16.531298	0.723724
16.566075	0.724725
16.601135	0.725726
16.636195	0.726727
16.672202	0.727728
16.708371	0.728729
16.744546	0.729730
16.780851	0.730731
16.817157	0.731732
16.854048	0.732733
16.892970	0.733734
16.931892	0.734735
16.970692	0.735736
17.009414	0.736737
17.048137	0.737738
17.085309	0.738739
17.122454	0.739740
17.159758	0.740741
17.197567	0.741742
17.235375	0.742743
17.272757	0.743744
17.309786	0.744745
17.346814	0.745746
17.385200	0.746747
17.423948	0.747748
17.462628	0.748749
17.500968	0.749750
17.539309	0.750751
17.578094	0.751752
17.617302	0.752753
17.656511	0.753754
17.698490	0.754755
17.740717	0.755756
17.783031	0.756757
17.825429	0.757758
17.867756	0.758759
17.909580	0.759760
17.951404	0.760761
17.991924	0.761762
18.031874	0.762763
18.072188	0.763764
18.114534	0.764765
18.156880	0.765766
18.201248	0.766767
18.246268	0.767768
18.291210	0.768769
18.336076	0.769770
18.380583	0.770771
18.424016	0.771772
18.467449	0.772773
18.511950	0.773774
18.556548	0.774775
18.600370	0.775776
18.643769	0.776777
18.687701	0.777778
18.732752	0.778779
18.777944	0.779780
18.825279	0.780781
18.872614	0.781782
18.915634	0.782783
18.958304	0.783784
19.002327	0.784785
19.047475	0.785786
19.092943	0.786787
19.139148	0.787788
19.185157	0.788789
19.229616	0.789790
19.274074	0.790791
19.320381	0.791792
19.367061	0.792793
19.414831	0.793794
19.463153	0.794795
19.512010	0.795796
19.561269	0.796797
19.608935	0.797798
19.655140	0.798799
19.703546	0.799800
19.756412	0.800801
19.809685	0.801802
19.863512	0.802803
19.914133	0.803804
19.962143	0.804805
20.010647	0.805806
20.059764	0.806807
20.108923	0.807808
20.158152	0.808809
20.207312	0.809810
20.256333	0.810811
20.305483	0.811812
20.354970	0.812813
20.404397	0.813814
20.453627	0.814815
20.502865	0.815816
20.552142	0.816817
20.601912	0.817818
20.654908	0.818819
20.707973	0.819820
20.761269	0.820821
20.814445	0.821822
20.867388	0.822823
20.920283	0.823824
20.973117	0.824825
21.026501	0.825826
21.080379	0.826827
21.136388	0.827828
21.193509	0.828829
21.249173	0.829830
21.304625	0.830831
21.359590	0.831832
21.414446	0.832833
21.468977	0.833834
21.524126	0.834835
21.580196	0.835836
21.636090	0.836837
21.691817	0.837838
21.748249	0.838839
21.804879	0.839840
21.862593	0.840841
21.920556	0.841842
21.979185	0.842843
22.037889	0.843844
22.096652	0.844845
22.155527	0.845846
22.214170	0.846847
22.271154	0.847848
22.328701	0.848849
22.387231	0.849850
22.446171	0.850851
22.505337	0.851852
22.565314	0.852853
22.625128	0.853854
22.684362	0.854855
22.743596	0.855856
22.802830	0.856857
22.863928	0.857858
22.924942	0.858859
22.984724	0.859860
23.045723	0.860861
23.107731	0.861862
23.168991	0.862863
23.230386	0.863864
23.292506	0.864865
23.355139	0.865866
23.418179	0.866867
23.484027	0.867868
23.547907	0.868869
23.609916	0.869870
23.672055	0.870871
23.734109	0.871872
23.795861	0.872873
23.858892	0.873874
23.922720	0.874875
23.986511	0.875876
24.051278	0.876877
24.117251	0.877878
24.180341	0.878879
24.243288	0.879880
24.306499	0.880881
24.369737	0.881882
24.433007	0.882883
24.496448	0.883884
24.560876	0.884885
24.626228	0.885886
24.692141	0.886887
24.757273	0.887888
24.820976	0.888889
24.887815	0.889890
24.954581	0.890891
25.019478	0.891892
25.085270	0.892893
25.151164	0.893894
25.215866	0.894895
25.281701	0.895896
25.348274	0.896897
25.413686	0.897898
25.479730	0.898899
25.546447	0.899900
25.613442	0.900901
25.683363	0.901902
25.756725	0.902903
25.821497	0.903904
25.889641	0.904905
25.962568	0.905906
26.035691	0.906907
26.105022	0.907908
26.171737	0.908909
26.240396	0.909910
26.312906	0.910911
26.387384	0.911912
26.454051	0.912913
26.522804	0.913914
26.593224	0.914915
26.667586	0.915916
26.740727	0.916917
26.813185	0.917918
26.885111	0.918919
26.959124	0.919920
27.032642	0.920921
27.105406	0.921922
27.184680	0.922923
27.259783	0.923924
27.334668	0.924925
27.412357	0.925926
27.488230	0.926927
27.565440	0.927928
27.644101	0.928929
27.724265	0.929930
27.805675	0.930931
27.885189	0.931932
27.965195	0.932933
28.047108	0.933934
28.131751	0.934935
28.217057	0.935936
28.304450	0.936937
28.392366	0.937938
28.479223	0.938939
28.564554	0.939940
28.649496	0.940941
28.740782	0.941942
28.830836	0.942943
28.925898	0.943944
29.019936	0.944945
29.115996	0.945946
29.213741	0.946947
29.309323	0.947948
29.414640	0.948949
29.515060	0.949950
29.620737	0.950951
29.731815	0.951952
29.841484	0.952953
29.952835	0.953954
30.069576	0.954955
30.187847	0.955956
30.309425	0.956957
30.437691	0.957958
30.569129	0.958959
30.703860	0.959960
30.843616	0.960961
30.985831	0.961962
31.143537	0.962963
31.300595	0.963964
31.466322	0.964965
31.633122	0.965966
31.810369	0.966967
31.991574	0.967968
32.181727	0.968969
32.372679	0.969970
32.576916	0.970971
32.784604	0.971972
33.002637	0.972973
33.227431	0.973974
33.464730	0.974975
33.719846	0.975976
33.984695	0.976977
34.259849	0.977978
34.565464	0.978979
34.880390	0.979980
35.225401	0.980981
35.589319	0.981982
35.981553	0.982983
36.399152	0.983984
36.862006	0.984985
37.371360	0.985986
37.924154	0.986987
38.526178	0.987988
39.187388	0.988989
39.943179	0.989990
40.806417	0.990991
41.787052	0.991992
42.911351	0.992993
44.230249	0.993994
45.808004	0.994995
47.759241	0.995996
50.346231	0.996997
54.396441	0.997998
62.819411	0.998999
71.242380	1.000000
