Crank_Angle_(deg)	MFB_(%)
9.627797	0.474474
9.632794	0.475475
9.637790	0.476476
9.642787	0.477477
9.647784	0.478478
9.652780	0.479479
9.657639	0.480480
9.662408	0.481481
9.667176	0.482482
9.671945	0.483483
9.676714	0.484484
9.681482	0.485485
9.686251	0.486486
9.691019	0.487487
9.695788	0.488488
9.700556	0.489489
9.705325	0.490490
9.710093	0.491491
9.714862	0.492492
9.719631	0.493493
9.724373	0.494494
9.729070	0.495495
9.733767	0.496496
9.738464	0.497497
9.743161	0.498498
9.747858	0.499499
9.752555	0.500501
9.757252	0.501502
9.761950	0.502503
9.766647	0.503504
9.771344	0.504505
9.776041	0.505506
9.780738	0.506507
9.785435	0.507508
9.790132	0.508509
9.794870	0.509510
9.799614	0.510511
9.804358	0.511512
9.809102	0.512513
9.813846	0.513514
9.818591	0.514515
9.823335	0.515516
9.828079	0.516517
9.832823	0.517518
9.837567	0.518519
9.842311	0.519520
9.847056	0.520521
9.851800	0.521522
9.856544	0.522523
9.861288	0.523524
9.866032	0.524525
9.870783	0.525526
9.875599	0.526527
9.880415	0.527528
9.885230	0.528529
9.890046	0.529530
9.894862	0.530531
9.899678	0.531532
9.904493	0.532533
9.909309	0.533534
9.914125	0.534535
9.918941	0.535536
9.923756	0.536537
9.928799	0.537538
9.933983	0.538539
9.939167	0.539540
9.944352	0.540541
9.949536	0.541542
9.954720	0.542543
9.959904	0.543544
9.965088	0.544545
9.970272	0.545546
9.975456	0.546547
9.980640	0.547548
9.985824	0.548549
9.991008	0.549550
9.996192	0.550551
10.001376	0.551552
10.006560	0.552553
10.011745	0.553554
10.016929	0.554555
10.022113	0.555556
10.027358	0.556557
10.032611	0.557558
10.037864	0.558559
10.043117	0.559560
10.048370	0.560561
10.053623	0.561562
10.058961	0.562563
10.064328	0.563564
10.069694	0.564565
10.075061	0.565566
10.080428	0.566567
10.085795	0.567568
10.091162	0.568569
10.096529	0.569570
10.101896	0.570571
10.107263	0.571572
10.112630	0.572573
10.117997	0.573574
10.123363	0.574575
10.128730	0.575576
10.134097	0.576577
10.139464	0.577578
10.144831	0.578579
10.150198	0.579580
10.155565	0.580581
10.160932	0.581582
10.166299	0.582583
10.171665	0.583584
10.177032	0.584585
10.182444	0.585586
10.187922	0.586587
10.193413	0.587588
10.198903	0.588589
10.204394	0.589590
10.209885	0.590591
10.215376	0.591592
10.220867	0.592593
10.226358	0.593594
10.231848	0.594595
10.237339	0.595596
10.242830	0.596597
10.248321	0.597598
10.253812	0.598599
10.259303	0.599600
10.264793	0.600601
10.270284	0.601602
10.275775	0.602603
10.281266	0.603604
10.286757	0.604605
10.292248	0.605606
10.297738	0.606607
10.303229	0.607608
10.308720	0.608609
10.314262	0.609610
10.320088	0.610611
10.325914	0.611612
10.331740	0.612613
10.337619	0.613614
10.343613	0.614615
10.349607	0.615616
10.355601	0.616617
10.361595	0.617618
10.367589	0.618619
10.373584	0.619620
10.379578	0.620621
10.385572	0.621622
10.391566	0.622623
10.397560	0.623624
10.403554	0.624625
10.409549	0.625626
10.415543	0.626627
10.421537	0.627628
10.427531	0.628629
10.433525	0.629630
10.439519	0.630631
10.445803	0.631632
10.452180	0.632633
10.458557	0.633634
10.464934	0.634635
10.471311	0.635636
10.477688	0.636637
10.484065	0.637638
10.490442	0.638639
10.496819	0.639640
10.503385	0.640641
10.509957	0.641642
10.516529	0.642643
10.523100	0.643644
10.529672	0.644645
10.536243	0.645646
10.542815	0.646647
10.549386	0.647648
10.555958	0.648649
10.562530	0.649650
10.569165	0.650651
10.575887	0.651652
10.582609	0.652653
10.589331	0.653654
10.596053	0.654655
10.602774	0.655656
10.609496	0.656657
10.616218	0.657658
10.622940	0.658659
10.629662	0.659660
10.636384	0.660661
10.643106	0.661662
10.649828	0.662663
10.656550	0.663664
10.663295	0.664665
10.670055	0.665666
10.676815	0.666667
10.683575	0.667668
10.690335	0.668669
10.696550	0.669670
10.702624	0.670671
10.708698	0.671672
10.714772	0.672673
10.720845	0.673674
10.726919	0.674675
10.732993	0.675676
10.739067	0.676677
10.745140	0.677678
10.751214	0.678679
10.757288	0.679680
10.763362	0.680681
10.769435	0.681682
10.775509	0.682683
10.781583	0.683684
10.787657	0.684685
10.793730	0.685686
10.799804	0.686687
10.805878	0.687688
10.811726	0.688689
10.817416	0.689690
10.823106	0.690691
10.828503	0.691692
10.833534	0.692693
10.838566	0.693694
10.843597	0.694695
10.848628	0.695696
10.853660	0.696697
10.858691	0.697698
10.863722	0.698699
10.868754	0.699700
10.873785	0.700701
10.878816	0.701702
10.883848	0.702703
10.888879	0.703704
10.893910	0.704705
10.898942	0.705706
10.903973	0.706707
10.909004	0.707708
10.914036	0.708709
10.919067	0.709710
10.924098	0.710711
10.929130	0.711712
10.934161	0.712713
10.939193	0.713714
10.944224	0.714715
10.949255	0.715716
10.954206	0.716717
10.959071	0.717718
10.963936	0.718719
10.968852	0.719720
10.973782	0.720721
10.978712	0.721722
10.983642	0.722723
10.988572	0.723724
10.993502	0.724725
10.998432	0.725726
11.003362	0.726727
11.008291	0.727728
11.013221	0.728729
11.018151	0.729730
11.023081	0.730731
11.028011	0.731732
11.032941	0.732733
11.037871	0.733734
11.042801	0.734735
11.047731	0.735736
11.052661	0.736737
11.057590	0.737738
11.062520	0.738739
11.067450	0.739740
11.072380	0.740741
11.077310	0.741742
11.082240	0.742743
11.087170	0.743744
11.092100	0.744745
11.097030	0.745746
11.102290	0.746747
11.107657	0.747748
11.113025	0.748749
11.118392	0.749750
11.123759	0.750751
11.129127	0.751752
11.134494	0.752753
11.139862	0.753754
11.145229	0.754755
11.150597	0.755756
11.155964	0.756757
11.161332	0.757758
11.166699	0.758759
11.172067	0.759760
11.177434	0.760761
11.182802	0.761762
11.188169	0.762763
11.193536	0.763764
11.198904	0.764765
11.204271	0.765766
11.209639	0.766767
11.215006	0.767768
11.220374	0.768769
11.225823	0.769770
11.231529	0.770771
11.237235	0.771772
11.242940	0.772773
11.248646	0.773774
11.254352	0.774775
11.260057	0.775776
11.265765	0.776777
11.271517	0.777778
11.277269	0.778779
11.283021	0.779780
11.288773	0.780781
11.294525	0.781782
11.300277	0.782783
11.306029	0.783784
11.311781	0.784785
11.317533	0.785786
11.323285	0.786787
11.329037	0.787788
11.334789	0.788789
11.340541	0.789790
11.346293	0.790791
11.351803	0.791792
11.357291	0.792793
11.362779	0.793794
11.368267	0.794795
11.373754	0.795796
11.379242	0.796797
11.384730	0.797798
11.390218	0.798799
11.395705	0.799800
11.401193	0.800801
11.406681	0.801802
11.412169	0.802803
11.417656	0.803804
11.423144	0.804805
11.428632	0.805806
11.434115	0.806807
11.439595	0.807808
11.445075	0.808809
11.450555	0.809810
11.456035	0.810811
11.461515	0.811812
11.466995	0.812813
11.472475	0.813814
11.478218	0.814815
11.483991	0.815816
11.489764	0.816817
11.495536	0.817818
11.501309	0.818819
11.507082	0.819820
11.512854	0.820821
11.518627	0.821822
11.524400	0.822823
11.530172	0.823824
11.535945	0.824825
11.541718	0.825826
11.547490	0.826827
11.553263	0.827828
11.559036	0.828829
11.564808	0.829830
11.570581	0.830831
11.576353	0.831832
11.582126	0.832833
11.587899	0.833834
11.593671	0.834835
11.600163	0.835836
11.607025	0.836837
11.613888	0.837838
11.620750	0.838839
11.627612	0.839840
11.634475	0.840841
11.641337	0.841842
11.648200	0.842843
11.655062	0.843844
11.661924	0.844845
11.668787	0.845846
11.675649	0.846847
11.682511	0.847848
11.689374	0.848849
11.696236	0.849850
11.703099	0.850851
11.710004	0.851852
11.718683	0.852853
11.727362	0.853854
11.736040	0.854855
11.744719	0.855856
11.753398	0.856857
11.762076	0.857858
11.770755	0.858859
11.779434	0.859860
11.788112	0.860861
11.796791	0.861862
11.805469	0.862863
11.814210	0.863864
11.823432	0.864865
11.832655	0.865866
11.841877	0.866867
11.851099	0.867868
11.860322	0.868869
11.869544	0.869870
11.878766	0.870871
11.887989	0.871872
11.897211	0.872873
11.906433	0.873874
11.915656	0.874875
11.924838	0.875876
11.932948	0.876877
11.941059	0.877878
11.949169	0.878879
11.957279	0.879880
11.965390	0.880881
11.973500	0.881882
11.981610	0.882883
11.989720	0.883884
11.997831	0.884885
12.005941	0.885886
12.015018	0.886887
12.024501	0.887888
12.033984	0.888889
12.043467	0.889890
12.053212	0.890891
12.063218	0.891892
12.073225	0.892893
12.083231	0.893894
12.093237	0.894895
12.103243	0.895896
12.113250	0.896897
12.123256	0.897898
12.133262	0.898899
12.143269	0.899900
12.153275	0.900901
12.164068	0.901902
12.175341	0.902903
12.186932	0.903904
12.199361	0.904905
12.211790	0.905906
12.224220	0.906907
12.236649	0.907908
12.249078	0.908909
12.261507	0.909910
12.273936	0.910911
12.286365	0.911912
12.298812	0.912913
12.311756	0.913914
12.324984	0.914915
12.339088	0.915916
12.353193	0.916917
12.367298	0.917918
12.381403	0.918919
12.395508	0.919920
12.409612	0.920921
12.423717	0.921922
12.437822	0.922923
12.451926	0.923924
12.467046	0.924925
12.482434	0.925926
12.497823	0.926927
12.513212	0.927928
12.528601	0.928929
12.543989	0.929930
12.559378	0.930931
12.574767	0.931932
12.590777	0.932933
12.607150	0.933934
12.624397	0.934935
12.641800	0.935936
12.659203	0.936937
12.676607	0.937938
12.694010	0.938939
12.711967	0.939940
12.731652	0.940941
12.751336	0.941942
12.771021	0.942943
12.792732	0.943944
12.814921	0.944945
12.837911	0.945946
12.864435	0.946947
12.890958	0.947948
12.917481	0.948949
12.944368	0.949950
12.977731	0.950951
13.013265	0.951952
13.048799	0.952953
13.084124	0.953954
13.119155	0.954955
13.156723	0.955956
13.194349	0.956957
13.227830	0.957958
13.261311	0.958959
13.296766	0.959960
13.333508	0.960961
13.371424	0.961962
13.409889	0.962963
13.451713	0.963964
13.493901	0.964965
13.542626	0.965966
13.594920	0.966967
13.647493	0.967968
13.707366	0.968969
13.767465	0.969970
13.827598	0.970971
13.888440	0.971972
13.948692	0.972973
14.006940	0.973974
14.067234	0.974975
14.135298	0.975976
14.209929	0.976977
14.290220	0.977978
14.382441	0.978979
14.469097	0.979980
14.556479	0.980981
14.642522	0.981982
14.730152	0.982983
14.820716	0.983984
14.925457	0.984985
15.042028	0.985986
15.175911	0.986987
15.309444	0.987988
15.444748	0.988989
15.608146	0.989990
15.816324	0.990991
16.048967	0.991992
16.303462	0.992993
16.606348	0.993994
17.032172	0.994995
17.550226	0.995996
18.280722	0.996997
19.789065	0.997998
26.024977	0.998999
114.002682	1.000000
