Crank_Angle_(deg)	MFB_(%)
9.454132	0.110110
9.456827	0.111111
9.459522	0.112112
9.462218	0.113113
9.464913	0.114114
9.467608	0.115115
9.470303	0.116116
9.472999	0.117117
9.475694	0.118118
9.478389	0.119119
9.481084	0.120120
9.483780	0.121121
9.486475	0.122122
9.489170	0.123123
9.491865	0.124124
9.494561	0.125125
9.497256	0.126126
9.499951	0.127127
9.502646	0.128128
9.505342	0.129129
9.508037	0.130130
9.510732	0.131131
9.513427	0.132132
9.516122	0.133133
9.518818	0.134134
9.521513	0.135135
9.524208	0.136136
9.526903	0.137137
9.529599	0.138138
9.532294	0.139139
9.534989	0.140140
9.537684	0.141141
9.540380	0.142142
9.543075	0.143143
9.545770	0.144144
9.548465	0.145145
9.551161	0.146146
9.553856	0.147147
9.556551	0.148148
9.559246	0.149149
9.561942	0.150150
9.564637	0.151151
9.567332	0.152152
9.569974	0.153153
9.572609	0.154154
9.575244	0.155155
9.577879	0.156156
9.580067	0.157157
9.582153	0.158158
9.584239	0.159159
9.586326	0.160160
9.588412	0.161161
9.590498	0.162162
9.592585	0.163163
9.594671	0.164164
9.596757	0.165165
9.598843	0.166166
9.600930	0.167167
9.603016	0.168168
9.605102	0.169169
9.607189	0.170170
9.609275	0.171171
9.611361	0.172172
9.613447	0.173173
9.615534	0.174174
9.617620	0.175175
9.619706	0.176176
9.621793	0.177177
9.623879	0.178178
9.625965	0.179179
9.628052	0.180180
9.630138	0.181181
9.632224	0.182182
9.634310	0.183183
9.636397	0.184184
9.638483	0.185185
9.640569	0.186186
9.642656	0.187187
9.644742	0.188188
9.646828	0.189189
9.648914	0.190190
9.651001	0.191191
9.653087	0.192192
9.655173	0.193193
9.657260	0.194194
9.659346	0.195195
9.661432	0.196196
9.663518	0.197197
9.665605	0.198198
9.667691	0.199199
9.669777	0.200200
9.671864	0.201201
9.673950	0.202202
9.676036	0.203203
9.678123	0.204204
9.680209	0.205205
9.682295	0.206206
9.684381	0.207207
9.686468	0.208208
9.688554	0.209209
9.690632	0.210210
9.692664	0.211211
9.694696	0.212212
9.696729	0.213213
9.698761	0.214214
9.700793	0.215215
9.702825	0.216216
9.704858	0.217217
9.706890	0.218218
9.708922	0.219219
9.710954	0.220220
9.712986	0.221221
9.715019	0.222222
9.717051	0.223223
9.719083	0.224224
9.720802	0.225225
9.721623	0.226226
9.722444	0.227227
9.723265	0.228228
9.724086	0.229229
9.724907	0.230230
9.725728	0.231231
9.726549	0.232232
9.727370	0.233233
9.728191	0.234234
9.729012	0.235235
9.729833	0.236236
9.730654	0.237237
9.731475	0.238238
9.732296	0.239239
9.733117	0.240240
9.733938	0.241241
9.734759	0.242242
9.735580	0.243243
9.736401	0.244244
9.737222	0.245245
9.738043	0.246246
9.738864	0.247247
9.739685	0.248248
9.740506	0.249249
9.741327	0.250250
9.742148	0.251251
9.742969	0.252252
9.743790	0.253253
9.744611	0.254254
9.745432	0.255255
9.746253	0.256256
9.747074	0.257257
9.747895	0.258258
9.748716	0.259259
9.749537	0.260260
9.750358	0.261261
9.751179	0.262262
9.752000	0.263263
9.752821	0.264264
9.753642	0.265265
9.754463	0.266266
9.755283	0.267267
9.756104	0.268268
9.756925	0.269269
9.757746	0.270270
9.758567	0.271271
9.759388	0.272272
9.760209	0.273273
9.761030	0.274274
9.761851	0.275275
9.762672	0.276276
9.763493	0.277277
9.764314	0.278278
9.765135	0.279279
9.765956	0.280280
9.766777	0.281281
9.767598	0.282282
9.768316	0.283283
9.769000	0.284284
9.769684	0.285285
9.770368	0.286286
9.771051	0.287287
9.771735	0.288288
9.772419	0.289289
9.773103	0.290290
9.773787	0.291291
9.774471	0.292292
9.775155	0.293293
9.775839	0.294294
9.776523	0.295295
9.777206	0.296296
9.777890	0.297297
9.778574	0.298298
9.779258	0.299299
9.779942	0.300300
9.780626	0.301301
9.781310	0.302302
9.781994	0.303303
9.782678	0.304304
9.783362	0.305305
9.784045	0.306306
9.784729	0.307307
9.785413	0.308308
9.786097	0.309309
9.786781	0.310310
9.787465	0.311311
9.788149	0.312312
9.788833	0.313313
9.789517	0.314314
9.790200	0.315315
9.790884	0.316316
9.791568	0.317317
9.792252	0.318318
9.792936	0.319319
9.793620	0.320320
9.794304	0.321321
9.794988	0.322322
9.795672	0.323323
9.796355	0.324324
9.797039	0.325325
9.797723	0.326326
9.798407	0.327327
9.799091	0.328328
9.799775	0.329329
9.800459	0.330330
9.801143	0.331331
9.801827	0.332332
9.802511	0.333333
9.803194	0.334334
9.803878	0.335335
9.804562	0.336336
9.805246	0.337337
9.805930	0.338338
9.806614	0.339339
9.807298	0.340340
9.807982	0.341341
9.808666	0.342342
9.809349	0.343343
9.810033	0.344344
9.810717	0.345345
9.811401	0.346346
9.812085	0.347347
9.812769	0.348348
9.813453	0.349349
9.814137	0.350350
9.814821	0.351351
9.815504	0.352352
9.816188	0.353353
9.816872	0.354354
9.817556	0.355355
9.818240	0.356356
9.818924	0.357357
9.819608	0.358358
9.820292	0.359359
9.820976	0.360360
9.821660	0.361361
9.822343	0.362362
9.823027	0.363363
9.823711	0.364364
9.824395	0.365365
9.825079	0.366366
9.825763	0.367367
9.826447	0.368368
9.827131	0.369369
9.827815	0.370370
9.828498	0.371371
9.829182	0.372372
9.829866	0.373373
9.830550	0.374374
9.831234	0.375375
9.831918	0.376376
9.832602	0.377377
9.833286	0.378378
9.833970	0.379379
9.834653	0.380380
9.835337	0.381381
9.836021	0.382382
9.836705	0.383383
9.837389	0.384384
9.838073	0.385385
9.838757	0.386386
9.839441	0.387387
9.840125	0.388388
9.840809	0.389389
9.841492	0.390390
9.842176	0.391391
9.842860	0.392392
9.843544	0.393393
9.844228	0.394394
9.844912	0.395395
9.845596	0.396396
9.846280	0.397397
9.846964	0.398398
9.847647	0.399399
9.848331	0.400400
9.849015	0.401401
9.849699	0.402402
9.850383	0.403403
9.851067	0.404404
9.851751	0.405405
9.852435	0.406406
9.853119	0.407407
9.853802	0.408408
9.854486	0.409409
9.855170	0.410410
9.855854	0.411411
9.856538	0.412412
9.857222	0.413413
9.857906	0.414414
9.858590	0.415415
9.859274	0.416416
9.859958	0.417417
9.860641	0.418418
9.861325	0.419419
9.862009	0.420420
9.862693	0.421421
9.863377	0.422422
9.864061	0.423423
9.864745	0.424424
9.865429	0.425425
9.866113	0.426426
9.866796	0.427427
9.867480	0.428428
9.868164	0.429429
9.868802	0.430430
9.869167	0.431431
9.869531	0.432432
9.869896	0.433433
9.870260	0.434434
9.870625	0.435435
9.870990	0.436436
9.871354	0.437437
9.871719	0.438438
9.872083	0.439439
9.872448	0.440440
9.872813	0.441441
9.873177	0.442442
9.873542	0.443443
9.873906	0.444444
9.874271	0.445445
9.874636	0.446446
9.875000	0.447447
9.875365	0.448448
9.875729	0.449449
9.876094	0.450450
9.876458	0.451451
9.876823	0.452452
9.877188	0.453453
9.877552	0.454454
9.877917	0.455455
9.878281	0.456456
9.878646	0.457457
9.879011	0.458458
9.879375	0.459459
9.879740	0.460460
9.880104	0.461461
9.880469	0.462462
9.880834	0.463463
9.881198	0.464464
9.881563	0.465465
9.881927	0.466466
9.882292	0.467467
9.882656	0.468468
9.883021	0.469469
9.883386	0.470470
9.883750	0.471471
9.884115	0.472472
9.884479	0.473473
9.884844	0.474474
9.885209	0.475475
9.885573	0.476476
9.885938	0.477477
9.886302	0.478478
9.886667	0.479479
9.887032	0.480480
9.887396	0.481481
9.887761	0.482482
9.888125	0.483483
9.888490	0.484484
9.888855	0.485485
9.889205	0.486486
9.889537	0.487487
9.889870	0.488488
9.890202	0.489489
9.890535	0.490490
9.890867	0.491491
9.891199	0.492492
9.891532	0.493493
9.891864	0.494494
9.892197	0.495495
9.892529	0.496496
9.892861	0.497497
9.893194	0.498498
9.893526	0.499499
9.893859	0.500501
9.894191	0.501502
9.894523	0.502503
9.894856	0.503504
9.895188	0.504505
9.895521	0.505506
9.895853	0.506507
9.896185	0.507508
9.896518	0.508509
9.896850	0.509510
9.897183	0.510511
9.897515	0.511512
9.897847	0.512513
9.898180	0.513514
9.898512	0.514515
9.898845	0.515516
9.899177	0.516517
9.899509	0.517518
9.899842	0.518519
9.900174	0.519520
9.900507	0.520521
9.900839	0.521522
9.901171	0.522523
9.901504	0.523524
9.901836	0.524525
9.902169	0.525526
9.902501	0.526527
9.902833	0.527528
9.903166	0.528529
9.903498	0.529530
9.903831	0.530531
9.904163	0.531532
9.904495	0.532533
9.904828	0.533534
9.905160	0.534535
9.905493	0.535536
9.905825	0.536537
9.906157	0.537538
9.906490	0.538539
9.906822	0.539540
9.907155	0.540541
9.907487	0.541542
9.907819	0.542543
9.908152	0.543544
9.908484	0.544545
9.908817	0.545546
9.909149	0.546547
9.909481	0.547548
9.909814	0.548549
9.910146	0.549550
9.910479	0.550551
9.910811	0.551552
9.911143	0.552553
9.911476	0.553554
9.911808	0.554555
9.912141	0.555556
9.912473	0.556557
9.912805	0.557558
9.913138	0.558559
9.913470	0.559560
9.913803	0.560561
9.914135	0.561562
9.914467	0.562563
9.914800	0.563564
9.915132	0.564565
9.915465	0.565566
9.915797	0.566567
9.916129	0.567568
9.916462	0.568569
9.916794	0.569570
9.917127	0.570571
9.917459	0.571572
9.917791	0.572573
9.918124	0.573574
9.918456	0.574575
9.918789	0.575576
9.919121	0.576577
9.919453	0.577578
9.919786	0.578579
9.920118	0.579580
9.920451	0.580581
9.920783	0.581582
9.921115	0.582583
9.921448	0.583584
9.921780	0.584585
9.922113	0.585586
9.922445	0.586587
9.922777	0.587588
9.923110	0.588589
9.923442	0.589590
9.923775	0.590591
9.924107	0.591592
9.924439	0.592593
9.924772	0.593594
9.925104	0.594595
9.925437	0.595596
9.925769	0.596597
9.926101	0.597598
9.926434	0.598599
9.926766	0.599600
9.927099	0.600601
9.927431	0.601602
9.927763	0.602603
9.928096	0.603604
9.928428	0.604605
9.928761	0.605606
9.929093	0.606607
9.929425	0.607608
9.929758	0.608609
9.930090	0.609610
9.930423	0.610611
9.930755	0.611612
9.931087	0.612613
9.931420	0.613614
9.931752	0.614615
9.932085	0.615616
9.932417	0.616617
9.932749	0.617618
9.933082	0.618619
9.933414	0.619620
9.933747	0.620621
9.934079	0.621622
9.934411	0.622623
9.934744	0.623624
9.935076	0.624625
9.935409	0.625626
9.935741	0.626627
9.936073	0.627628
9.936406	0.628629
9.936738	0.629630
9.937071	0.630631
9.937403	0.631632
9.937735	0.632633
9.938068	0.633634
9.938400	0.634635
9.938733	0.635636
9.939065	0.636637
9.939397	0.637638
9.939730	0.638639
9.940062	0.639640
9.940395	0.640641
9.940727	0.641642
9.941059	0.642643
9.941392	0.643644
9.941724	0.644645
9.942057	0.645646
9.942389	0.646647
9.942721	0.647648
9.943054	0.648649
9.943386	0.649650
9.943719	0.650651
9.944051	0.651652
9.944383	0.652653
9.944716	0.653654
9.945048	0.654655
9.945381	0.655656
9.945713	0.656657
9.946045	0.657658
9.946378	0.658659
9.946710	0.659660
9.947043	0.660661
9.947375	0.661662
9.947707	0.662663
9.948040	0.663664
9.948372	0.664665
9.948705	0.665666
9.949037	0.666667
9.949369	0.667668
9.949702	0.668669
9.950034	0.669670
9.950367	0.670671
9.950699	0.671672
9.951031	0.672673
9.951364	0.673674
9.951696	0.674675
9.952029	0.675676
9.952361	0.676677
9.952693	0.677678
9.953026	0.678679
9.953358	0.679680
9.953691	0.680681
9.954023	0.681682
9.954355	0.682683
9.954688	0.683684
9.955020	0.684685
9.955353	0.685686
9.955685	0.686687
9.956017	0.687688
9.956350	0.688689
9.956682	0.689690
9.957015	0.690691
9.957347	0.691692
9.957679	0.692693
9.958012	0.693694
9.958344	0.694695
9.958677	0.695696
9.959009	0.696697
9.959341	0.697698
9.959674	0.698699
9.960006	0.699700
9.960339	0.700701
9.960671	0.701702
9.961003	0.702703
9.961336	0.703704
9.961668	0.704705
9.962001	0.705706
9.962333	0.706707
9.962665	0.707708
9.962998	0.708709
9.963330	0.709710
9.963663	0.710711
9.963995	0.711712
9.964327	0.712713
9.964660	0.713714
9.964992	0.714715
9.965325	0.715716
9.965657	0.716717
9.965989	0.717718
9.966322	0.718719
9.966654	0.719720
9.966987	0.720721
9.967319	0.721722
9.967651	0.722723
9.967984	0.723724
9.968316	0.724725
9.968649	0.725726
9.968981	0.726727
9.969313	0.727728
9.969646	0.728729
9.969978	0.729730
9.970311	0.730731
9.970643	0.731732
9.970975	0.732733
9.971308	0.733734
9.971640	0.734735
9.971973	0.735736
9.972305	0.736737
9.972637	0.737738
9.972970	0.738739
9.973302	0.739740
9.973635	0.740741
9.973967	0.741742
9.974299	0.742743
9.974632	0.743744
9.974964	0.744745
9.975297	0.745746
9.975629	0.746747
9.975961	0.747748
9.976294	0.748749
9.976626	0.749750
9.976959	0.750751
9.977291	0.751752
9.977623	0.752753
9.977956	0.753754
9.978288	0.754755
9.978621	0.755756
9.978953	0.756757
9.979285	0.757758
9.979618	0.758759
9.979950	0.759760
9.980283	0.760761
9.980615	0.761762
9.980947	0.762763
9.981280	0.763764
9.981612	0.764765
9.981945	0.765766
9.982277	0.766767
9.982609	0.767768
9.982942	0.768769
9.983274	0.769770
9.983607	0.770771
9.983939	0.771772
9.984271	0.772773
9.984604	0.773774
9.984936	0.774775
9.985269	0.775776
9.985601	0.776777
9.985933	0.777778
9.986266	0.778779
9.986598	0.779780
9.986931	0.780781
9.987263	0.781782
9.987595	0.782783
9.987928	0.783784
9.988260	0.784785
9.988593	0.785786
9.988925	0.786787
9.989257	0.787788
9.989590	0.788789
9.989922	0.789790
9.990255	0.790791
9.990587	0.791792
9.990919	0.792793
9.991252	0.793794
9.991584	0.794795
9.991917	0.795796
9.992249	0.796797
9.992581	0.797798
9.992914	0.798799
9.993246	0.799800
9.993579	0.800801
9.993911	0.801802
9.994243	0.802803
9.994576	0.803804
9.994908	0.804805
9.995241	0.805806
9.995573	0.806807
9.995905	0.807808
9.996238	0.808809
9.996570	0.809810
9.996903	0.810811
9.997235	0.811812
9.997567	0.812813
9.997900	0.813814
9.998232	0.814815
9.998565	0.815816
9.998897	0.816817
9.999229	0.817818
9.999562	0.818819
9.999894	0.819820
10.000227	0.820821
10.000559	0.821822
10.000891	0.822823
10.001224	0.823824
10.001556	0.824825
10.001889	0.825826
10.002221	0.826827
10.002553	0.827828
10.002886	0.828829
10.003218	0.829830
10.003551	0.830831
10.003883	0.831832
10.004215	0.832833
10.004548	0.833834
10.004880	0.834835
10.005213	0.835836
10.005545	0.836837
10.005877	0.837838
10.006210	0.838839
10.006551	0.839840
10.006955	0.840841
10.007359	0.841842
10.007763	0.842843
10.008167	0.843844
10.008572	0.844845
10.008976	0.845846
10.009380	0.846847
10.009784	0.847848
10.010188	0.848849
10.010592	0.849850
10.010997	0.850851
10.011401	0.851852
10.011805	0.852853
10.012209	0.853854
10.012613	0.854855
10.013017	0.855856
10.013422	0.856857
10.013826	0.857858
10.014230	0.858859
10.014634	0.859860
10.015038	0.860861
10.015442	0.861862
10.016043	0.862863
10.017308	0.863864
10.018574	0.864865
10.019840	0.865866
10.021106	0.866867
10.022371	0.867868
10.023637	0.868869
10.024903	0.869870
10.026169	0.870871
10.027435	0.871872
10.028700	0.872873
10.029966	0.873874
10.031232	0.874875
10.032498	0.875876
10.033763	0.876877
10.035029	0.877878
10.036295	0.878879
10.037561	0.879880
10.038827	0.880881
10.040092	0.881882
10.041358	0.882883
10.042624	0.883884
10.043890	0.884885
10.045155	0.885886
10.046421	0.886887
10.047687	0.887888
10.048953	0.888889
10.050219	0.889890
10.051484	0.890891
10.052750	0.891892
10.054016	0.892893
10.055282	0.893894
10.056547	0.894895
10.057813	0.895896
10.059079	0.896897
10.060345	0.897898
10.061610	0.898899
10.062876	0.899900
10.064142	0.900901
10.065408	0.901902
10.066674	0.902903
10.067939	0.903904
10.069205	0.904905
10.070471	0.905906
10.071737	0.906907
10.073002	0.907908
10.074268	0.908909
10.075534	0.909910
10.076800	0.910911
10.078066	0.911912
10.079331	0.912913
10.080597	0.913914
10.081863	0.914915
10.083129	0.915916
10.084394	0.916917
10.085660	0.917918
10.086926	0.918919
10.088192	0.919920
10.089458	0.920921
10.090723	0.921922
10.091989	0.922923
10.093255	0.923924
10.094521	0.924925
10.095786	0.925926
10.097052	0.926927
10.098318	0.927928
10.099584	0.928929
10.100850	0.929930
10.102115	0.930931
10.103381	0.931932
10.104647	0.932933
10.105913	0.933934
10.107178	0.934935
10.108444	0.935936
10.109710	0.936937
10.110976	0.937938
10.112242	0.938939
10.113507	0.939940
10.114773	0.940941
10.116039	0.941942
10.117305	0.942943
10.118570	0.943944
10.119836	0.944945
10.121102	0.945946
10.122368	0.946947
10.123633	0.947948
10.124899	0.948949
10.126165	0.949950
10.127431	0.950951
10.128697	0.951952
10.129962	0.952953
10.131228	0.953954
10.132494	0.954955
10.133760	0.955956
10.135025	0.956957
10.136291	0.957958
10.137557	0.958959
10.138823	0.959960
10.140089	0.960961
10.141354	0.961962
10.142620	0.962963
10.143886	0.963964
10.145152	0.964965
10.146417	0.965966
10.147683	0.966967
10.148949	0.967968
10.150215	0.968969
10.151481	0.969970
10.152746	0.970971
10.158752	0.971972
10.165884	0.972973
10.173495	0.973974
10.181547	0.974975
10.189599	0.975976
10.197650	0.976977
10.205702	0.977978
10.213754	0.978979
10.221806	0.979980
10.229857	0.980981
10.237909	0.981982
10.245961	0.982983
10.254013	0.983984
10.262064	0.984985
10.270116	0.985986
10.278168	0.986987
10.286220	0.987988
10.296885	0.988989
10.330169	0.989990
10.363453	0.990991
10.396738	0.991992
10.447006	0.992993
10.747904	0.993994
10.956158	0.994995
12.387787	0.995996
14.736163	0.996997
17.507741	0.997998
22.244081	0.998999
92.610311	1.000000
