Crank_Angle_(deg)	MFB_(%)
34.194194	0.102154
34.334334	0.103217
34.474474	0.104294
34.614615	0.105381
34.754755	0.106468
34.894895	0.107560
35.035035	0.108656
35.175175	0.109742
35.315315	0.110834
35.455455	0.111918
35.595596	0.112992
35.735736	0.114038
35.875876	0.115100
36.016016	0.116153
36.156156	0.117188
36.296296	0.118218
36.436436	0.119245
36.576577	0.120264
36.716717	0.121309
36.856857	0.122358
36.996997	0.123358
37.137137	0.124368
37.277277	0.125383
37.417417	0.126396
37.557558	0.127406
37.697698	0.128416
37.837838	0.129490
37.977978	0.130471
38.118118	0.131471
38.258258	0.132464
38.398398	0.133438
38.538539	0.134436
38.678679	0.135422
38.818819	0.136392
38.958959	0.137365
39.099099	0.138344
39.239239	0.139323
39.379379	0.140302
39.519520	0.141254
39.659660	0.142213
39.799800	0.143180
39.939940	0.144140
40.080080	0.145097
40.220220	0.146054
40.360360	0.147004
40.500501	0.147963
40.640641	0.148925
40.780781	0.149863
40.920921	0.150805
41.061061	0.151741
41.201201	0.152681
41.341341	0.153603
41.481481	0.154533
41.621622	0.155470
41.761762	0.156393
41.901902	0.157311
42.042042	0.158237
42.182182	0.159173
42.322322	0.160094
42.462462	0.161000
42.602603	0.161929
42.742743	0.162835
42.882883	0.163743
43.023023	0.164655
43.163163	0.165551
43.303303	0.166454
43.443443	0.167354
43.583584	0.168249
43.723724	0.169146
43.863864	0.170034
44.004004	0.170930
44.144144	0.171809
44.284284	0.172691
44.424424	0.173576
44.564565	0.174451
44.704705	0.175330
44.844845	0.176213
44.984985	0.177092
45.125125	0.177965
45.265265	0.178848
45.405405	0.179743
45.545546	0.180621
45.685686	0.181460
45.825826	0.182338
45.965966	0.183195
46.106106	0.184047
46.246246	0.184920
46.386386	0.185790
46.526527	0.186642
46.666667	0.187495
46.806807	0.188335
46.946947	0.189189
47.087087	0.190040
47.227227	0.190883
47.367367	0.191735
47.507508	0.192589
47.647648	0.193433
47.787788	0.194284
47.927928	0.195128
48.068068	0.195975
48.208208	0.196814
48.348348	0.197647
48.488488	0.198495
48.628629	0.199334
48.768769	0.200162
48.908909	0.200998
49.049049	0.201831
49.189189	0.202659
49.329329	0.203493
49.469469	0.204322
49.609610	0.205148
49.749750	0.205974
49.889890	0.206805
50.030030	0.207616
50.170170	0.208444
50.310310	0.209267
50.450450	0.210095
50.590591	0.210907
50.730731	0.211731
50.870871	0.212546
51.011011	0.213364
51.151151	0.214175
51.291291	0.214990
51.431431	0.215807
51.571572	0.216621
51.711712	0.217431
51.851852	0.218239
51.991992	0.219056
52.132132	0.219864
52.272272	0.220677
52.412412	0.221475
52.552553	0.222276
52.692693	0.223089
52.832833	0.223896
52.972973	0.224694
53.113113	0.225497
53.253253	0.226296
53.393393	0.227102
53.533534	0.227899
53.673674	0.228707
53.813814	0.229509
53.953954	0.230302
54.094094	0.231098
54.234234	0.231905
54.374374	0.232700
54.514515	0.233492
54.654655	0.234289
54.794795	0.235093
54.934935	0.235880
55.075075	0.236687
55.215215	0.237482
55.355355	0.238284
55.495495	0.239077
55.635636	0.239878
55.775776	0.240680
55.915916	0.241475
56.056056	0.242274
56.196196	0.243077
56.336336	0.243861
56.476476	0.244655
56.616617	0.245445
56.756757	0.246245
56.896897	0.247044
57.037037	0.247843
57.177177	0.248642
57.317317	0.249440
57.457457	0.250235
57.597598	0.251033
57.737738	0.251829
57.877878	0.252621
58.018018	0.253410
58.158158	0.254209
58.298298	0.255004
58.438438	0.255789
58.578579	0.256584
58.718719	0.257383
58.858859	0.258171
58.998999	0.258967
59.139139	0.259772
59.279279	0.260570
59.419419	0.261359
59.559560	0.262161
59.699700	0.262948
59.839840	0.263751
59.979980	0.264552
60.120120	0.265355
60.260260	0.266157
60.400400	0.266957
60.540541	0.267754
60.680681	0.268557
60.820821	0.269354
60.960961	0.270150
61.101101	0.270951
61.241241	0.271758
61.381381	0.272559
61.521522	0.273357
61.661662	0.274155
61.801802	0.274953
61.941942	0.275757
62.082082	0.276556
62.222222	0.277357
62.362362	0.278162
62.502503	0.278961
62.642643	0.279772
62.782783	0.280574
62.922923	0.281386
63.063063	0.282200
63.203203	0.283015
63.343343	0.283828
63.483483	0.284640
63.623624	0.285452
63.763764	0.286266
63.903904	0.287078
64.044044	0.287884
64.184184	0.288697
64.324324	0.289515
64.464464	0.290330
64.604605	0.291145
64.744745	0.291955
64.884885	0.292773
65.025025	0.293593
65.165165	0.294412
65.305305	0.295233
65.445445	0.296045
65.585586	0.296871
65.725726	0.297697
65.865866	0.298518
66.006006	0.299341
66.146146	0.300163
66.286286	0.300984
66.426426	0.301810
66.566567	0.302635
66.706707	0.303457
66.846847	0.304282
66.986987	0.305118
67.127127	0.305956
67.267267	0.306788
67.407407	0.307611
67.547548	0.308446
67.687688	0.309280
67.827828	0.310118
67.967968	0.310949
68.108108	0.311783
68.248248	0.312629
68.388388	0.313469
68.528529	0.314315
68.668669	0.315157
68.808809	0.315995
68.948949	0.316841
69.089089	0.317685
69.229229	0.318528
69.369369	0.319378
69.509510	0.320236
69.649650	0.321092
69.789790	0.321945
69.929930	0.322795
70.070070	0.323642
70.210210	0.324506
70.350350	0.325363
70.490490	0.326221
70.630631	0.327082
70.770771	0.327941
70.910911	0.328806
71.051051	0.329666
71.191191	0.330541
71.331331	0.331410
71.471471	0.332281
71.611612	0.333152
71.751752	0.334019
71.891892	0.334896
72.032032	0.335771
72.172172	0.336648
72.312312	0.337531
72.452452	0.338415
72.592593	0.339296
72.732733	0.340182
72.872873	0.341065
73.013013	0.341950
73.153153	0.342838
73.293293	0.343733
73.433433	0.344615
73.573574	0.345507
73.713714	0.346389
73.853854	0.347287
73.993994	0.348186
74.134134	0.349088
74.274274	0.349990
74.414414	0.350878
74.554555	0.351794
74.694695	0.352700
74.834835	0.353593
74.974975	0.354504
75.115115	0.355420
75.255255	0.356338
75.395395	0.357252
75.535536	0.358152
75.675676	0.359077
75.815816	0.359997
75.955956	0.360921
76.096096	0.361848
76.236236	0.362776
76.376376	0.363695
76.516517	0.364628
76.656657	0.365562
76.796797	0.366486
76.936937	0.367410
77.077077	0.368354
77.217217	0.369298
77.357357	0.370239
77.497497	0.371183
77.637638	0.372129
77.777778	0.373065
77.917918	0.374017
78.058058	0.374968
78.198198	0.375921
78.338338	0.376879
78.478478	0.377836
78.618619	0.378792
78.758759	0.379755
78.898899	0.380719
79.039039	0.381676
79.179179	0.382644
79.319319	0.383596
79.459459	0.384569
79.599600	0.385551
79.739740	0.386519
79.879880	0.387489
80.020020	0.388453
80.160160	0.389436
80.300300	0.390417
80.440440	0.391387
80.580581	0.392373
80.720721	0.393345
80.860861	0.394319
81.001001	0.395306
81.141141	0.396300
81.281281	0.397294
81.421421	0.398291
81.561562	0.399288
81.701702	0.400287
81.841842	0.401276
81.981982	0.402275
82.122122	0.403267
82.262262	0.404272
82.402402	0.405273
82.542543	0.406280
82.682683	0.407285
82.822823	0.408301
82.962963	0.409315
83.103103	0.410332
83.243243	0.411339
83.383383	0.412352
83.523524	0.413375
83.663664	0.414400
83.803804	0.415408
83.943944	0.416437
84.084084	0.417463
84.224224	0.418479
84.364364	0.419512
84.504505	0.420531
84.644645	0.421567
84.784785	0.422595
84.924925	0.423616
85.065065	0.424657
85.205205	0.425703
85.345345	0.426740
85.485485	0.427781
85.625626	0.428836
85.765766	0.429887
85.905906	0.430931
86.046046	0.431981
86.186186	0.433040
86.326326	0.434096
86.466466	0.435142
86.606607	0.436203
86.746747	0.437258
86.886887	0.438316
87.027027	0.439380
87.167167	0.440443
87.307307	0.441509
87.447447	0.442578
87.587588	0.443647
87.727728	0.444721
87.867868	0.445785
88.008008	0.446857
88.148148	0.447918
88.288288	0.449000
88.428428	0.450065
88.568569	0.451151
88.708709	0.452234
88.848849	0.453314
88.988989	0.454394
89.129129	0.455472
89.269269	0.456555
89.409409	0.457639
89.549550	0.458719
89.689690	0.459801
89.829830	0.460887
89.969970	0.461961
90.110110	0.463042
90.250250	0.464143
90.390390	0.465230
90.530531	0.466311
90.670671	0.467409
90.810811	0.468489
90.950951	0.469582
91.091091	0.470666
91.231231	0.471760
91.371371	0.472840
91.511512	0.473929
91.651652	0.475020
91.791792	0.476109
91.931932	0.477189
92.072072	0.478274
92.212212	0.479353
92.352352	0.480447
92.492492	0.481536
92.632633	0.482627
92.772773	0.483717
92.912913	0.484806
93.053053	0.485881
93.193193	0.486970
93.333333	0.488059
93.473473	0.489147
93.613614	0.490232
93.753754	0.491314
93.893894	0.492400
94.034034	0.493469
94.174174	0.494540
94.314314	0.495619
94.454454	0.496680
94.594595	0.497761
94.734735	0.498823
94.874875	0.499893
95.015015	0.500954
95.155155	0.502023
95.295295	0.503087
95.435435	0.504158
95.575576	0.505219
95.715716	0.506295
95.855856	0.507363
95.995996	0.508432
96.136136	0.509501
96.276276	0.510568
96.416416	0.511629
96.556557	0.512691
96.696697	0.513754
96.836837	0.514802
96.976977	0.515870
97.117117	0.516921
97.257257	0.517984
97.397397	0.519043
97.537538	0.520100
97.677678	0.521158
97.817818	0.522201
97.957958	0.523260
98.098098	0.524311
98.238238	0.525353
98.378378	0.526402
98.518519	0.527452
98.658659	0.528496
98.798799	0.529543
98.938939	0.530590
99.079079	0.531642
99.219219	0.532683
99.359359	0.533737
99.499499	0.534791
99.639640	0.535841
99.779780	0.536893
99.919920	0.537945
100.060060	0.538992
100.200200	0.540045
100.340340	0.541088
100.480480	0.542140
100.620621	0.543199
100.760761	0.544251
100.900901	0.545302
101.041041	0.546341
101.181181	0.547389
101.321321	0.548441
101.461461	0.549497
101.601602	0.550549
101.741742	0.551588
101.881882	0.552635
102.022022	0.553691
102.162162	0.554736
102.302302	0.555784
102.442442	0.556825
102.582583	0.557878
102.722723	0.558934
102.862863	0.559969
103.003003	0.561023
103.143143	0.562078
103.283283	0.563112
103.423423	0.564164
103.563564	0.565205
103.703704	0.566248
103.843844	0.567297
103.983984	0.568338
104.124124	0.569379
104.264264	0.570431
104.404404	0.571474
104.544545	0.572517
104.684685	0.573563
104.824825	0.574609
104.964965	0.575653
105.105105	0.576697
105.245245	0.577743
105.385385	0.578780
105.525526	0.579824
105.665666	0.580863
105.805806	0.581900
105.945946	0.582952
106.086086	0.583995
106.226226	0.585037
106.366366	0.586072
106.506507	0.587107
106.646647	0.588154
106.786787	0.589186
106.926927	0.590216
107.067067	0.591255
107.207207	0.592286
107.347347	0.593330
107.487487	0.594366
107.627628	0.595408
107.767768	0.596441
107.907908	0.597493
108.048048	0.598512
108.188188	0.599557
108.328328	0.600580
108.468468	0.601612
108.608609	0.602645
108.748749	0.603666
108.888889	0.604696
109.029029	0.605725
109.169169	0.606762
109.309309	0.607787
109.449449	0.608841
109.589590	0.609876
109.729730	0.610912
109.869870	0.611965
110.010010	0.613012
110.150150	0.614059
110.290290	0.615076
110.430430	0.616127
110.570571	0.617147
110.710711	0.618188
110.850851	0.619201
110.990991	0.620228
111.131131	0.621272
111.271271	0.622295
111.411411	0.623325
111.551552	0.624366
111.691692	0.625400
111.831832	0.626437
111.971972	0.627460
112.112112	0.628480
112.252252	0.629496
112.392392	0.630530
112.532533	0.631557
112.672673	0.632597
112.812813	0.633615
112.952953	0.634650
113.093093	0.635673
113.233233	0.636705
113.373373	0.637712
113.513514	0.638738
113.653654	0.639741
113.793794	0.640760
113.933934	0.641788
114.074074	0.642803
114.214214	0.643835
114.354354	0.644864
114.494494	0.645880
114.634635	0.646902
114.774775	0.647935
114.914915	0.648977
115.055055	0.649984
115.195195	0.651023
115.335335	0.652034
115.475475	0.653059
115.615616	0.654103
115.755756	0.655108
115.895896	0.656143
116.036036	0.657175
116.176176	0.658188
116.316316	0.659199
116.456456	0.660231
116.596597	0.661268
116.736737	0.662282
116.876877	0.663304
117.017017	0.664339
117.157157	0.665350
117.297297	0.666386
117.437437	0.667387
117.577578	0.668420
117.717718	0.669460
117.857858	0.670488
117.997998	0.671511
118.138138	0.672537
118.278278	0.673543
118.418418	0.674579
118.558559	0.675603
118.698699	0.676612
118.838839	0.677642
118.978979	0.678647
119.119119	0.679677
119.259259	0.680701
119.399399	0.681727
119.539540	0.682752
119.679680	0.683772
119.819820	0.684766
119.959960	0.685787
120.100100	0.686817
120.240240	0.687829
120.380380	0.688839
120.520521	0.689849
120.660661	0.690852
120.800801	0.691876
120.940941	0.692876
121.081081	0.693895
121.221221	0.694924
121.361361	0.695935
121.501502	0.696940
121.641642	0.697975
121.781782	0.698992
121.921922	0.700020
122.062062	0.701029
122.202202	0.702052
122.342342	0.703070
122.482482	0.704081
122.622623	0.705102
122.762763	0.706104
122.902903	0.707105
123.043043	0.708117
123.183183	0.709134
123.323323	0.710155
123.463463	0.711151
123.603604	0.712166
123.743744	0.713175
123.883884	0.714199
124.024024	0.715223
124.164164	0.716230
124.304304	0.717259
124.444444	0.718274
124.584585	0.719282
124.724725	0.720300
124.864865	0.721312
125.005005	0.722320
125.145145	0.723325
125.285285	0.724347
125.425425	0.725355
125.565566	0.726348
125.705706	0.727347
125.845846	0.728362
125.985986	0.729365
126.126126	0.730360
126.266266	0.731355
126.406406	0.732365
126.546547	0.733381
126.686687	0.734383
126.826827	0.735383
126.966967	0.736387
127.107107	0.737407
127.247247	0.738396
127.387387	0.739399
127.527528	0.740386
127.667668	0.741389
127.807808	0.742381
127.947948	0.743379
128.088088	0.744388
128.228228	0.745385
128.368368	0.746374
128.508509	0.747369
128.648649	0.748352
128.788789	0.749341
128.928929	0.750333
129.069069	0.751324
129.209209	0.752316
129.349349	0.753309
129.489489	0.754312
129.629630	0.755282
129.769770	0.756270
129.909910	0.757271
130.050050	0.758242
130.190190	0.759223
130.330330	0.760212
130.470470	0.761198
130.610611	0.762182
130.750751	0.763173
130.890891	0.764165
131.031031	0.765140
131.171171	0.766117
131.311311	0.767109
131.451451	0.768100
131.591592	0.769087
131.731732	0.770075
131.871872	0.771059
132.012012	0.772018
132.152152	0.772992
132.292292	0.773963
132.432432	0.774929
132.572573	0.775910
132.712713	0.776882
132.852853	0.777859
132.992993	0.778834
133.133133	0.779809
133.273273	0.780780
133.413413	0.781744
133.553554	0.782692
133.693694	0.783651
133.833834	0.784617
133.973974	0.785584
134.114114	0.786534
134.254254	0.787487
134.394394	0.788444
134.534535	0.789409
134.674675	0.790354
134.814815	0.791319
134.954955	0.792253
135.095095	0.793200
135.235235	0.794146
135.375375	0.795087
135.515516	0.796044
135.655656	0.796970
135.795796	0.797906
135.935936	0.798856
136.076076	0.799786
136.216216	0.800707
136.356356	0.801650
136.496496	0.802594
136.636637	0.803519
136.776777	0.804447
136.916917	0.805383
137.057057	0.806315
137.197197	0.807244
137.337337	0.808166
137.477477	0.809091
137.617618	0.810023
137.757758	0.810930
137.897898	0.811848
138.038038	0.812776
138.178178	0.813679
138.318318	0.814586
138.458458	0.815485
138.598599	0.816404
138.738739	0.817315
138.878879	0.818223
139.019019	0.819116
139.159159	0.820012
139.299299	0.820923
139.439439	0.821810
139.579580	0.822711
139.719720	0.823594
139.859860	0.824472
140.000000	0.825355
