Crank_Angle_(deg)	MFB_(%)
0.000000	0.000000
0.140140	0.000012
0.280280	0.000025
0.420420	0.000037
0.560561	0.000048
0.700701	0.000055
0.840841	0.000062
0.980981	0.000069
1.121121	0.000077
1.261261	0.000084
1.401401	0.000091
1.541542	0.000099
1.681682	0.000106
1.821822	0.000114
1.961962	0.000122
2.102102	0.000131
2.242242	0.000140
2.382382	0.000149
2.522523	0.000158
2.662663	0.000168
2.802803	0.000179
2.942943	0.000189
3.083083	0.000198
3.223223	0.000208
3.363363	0.000219
3.503504	0.000230
3.643644	0.000242
3.783784	0.000254
3.923924	0.000266
4.064064	0.000278
4.204204	0.000290
4.344344	0.000303
4.484484	0.000316
4.624625	0.000328
4.764765	0.000342
4.904905	0.000356
5.045045	0.000371
5.185185	0.000386
5.325325	0.000401
5.465465	0.000417
5.605606	0.000433
5.745746	0.000449
5.885886	0.000465
6.026026	0.000483
6.166166	0.000501
6.306306	0.000519
6.446446	0.000537
6.586587	0.000555
6.726727	0.000574
6.866867	0.000595
7.007007	0.000617
7.147147	0.000641
7.287287	0.000663
7.427427	0.000685
7.567568	0.000708
7.707708	0.000731
7.847848	0.000758
7.987988	0.000784
8.128128	0.000811
8.268268	0.000836
8.408408	0.000863
8.548549	0.000889
8.688689	0.000918
8.828829	0.000947
8.968969	0.000977
9.109109	0.001006
9.249249	0.001036
9.389389	0.001067
9.529530	0.001100
9.669670	0.001135
9.809810	0.001169
9.949950	0.001204
10.090090	0.001241
10.230230	0.001277
10.370370	0.001315
10.510511	0.001352
10.650651	0.001392
10.790791	0.001433
10.930931	0.001474
11.071071	0.001516
11.211211	0.001559
11.351351	0.001602
11.491491	0.001647
11.631632	0.001692
11.771772	0.001740
11.911912	0.001789
12.052052	0.001838
12.192192	0.001889
12.332332	0.001940
12.472472	0.001996
12.612613	0.002051
12.752753	0.002107
12.892893	0.002164
13.033033	0.002223
13.173173	0.002282
13.313313	0.002344
13.453453	0.002408
13.593594	0.002473
13.733734	0.002539
13.873874	0.002605
14.014014	0.002676
14.154154	0.002746
14.294294	0.002817
14.434434	0.002891
14.574575	0.002966
14.714715	0.003042
14.854855	0.003123
14.994995	0.003206
15.135135	0.003290
15.275275	0.003376
15.415415	0.003463
15.555556	0.003551
15.695696	0.003639
15.835836	0.003730
15.975976	0.003823
16.116116	0.003921
16.256256	0.004022
16.396396	0.004125
16.536537	0.004229
16.676677	0.004334
16.816817	0.004440
16.956957	0.004547
17.097097	0.004658
17.237237	0.004774
17.377377	0.004889
17.517518	0.005007
17.657658	0.005128
17.797798	0.005251
17.937938	0.005378
18.078078	0.005504
18.218218	0.005632
18.358358	0.005762
18.498498	0.005898
18.638639	0.006036
18.778779	0.006177
18.918919	0.006319
19.059059	0.006464
19.199199	0.006608
19.339339	0.006755
19.479479	0.006906
19.619620	0.007060
19.759760	0.007217
19.899900	0.007373
20.040040	0.007533
20.180180	0.007695
20.320320	0.007859
20.460460	0.008022
20.600601	0.008188
20.740741	0.008354
20.880881	0.008510
21.021021	0.008669
21.161161	0.008834
21.301301	0.008999
21.441441	0.009166
21.581582	0.009332
21.721722	0.009499
21.861862	0.009670
22.002002	0.009841
22.142142	0.010014
22.282282	0.010188
22.422422	0.010363
22.562563	0.010541
22.702703	0.010718
22.842843	0.010898
22.982983	0.011080
23.123123	0.011260
23.263263	0.011445
23.403403	0.011630
23.543544	0.011818
23.683684	0.012003
23.823824	0.012190
23.963964	0.012376
24.104104	0.012565
24.244244	0.012755
24.384384	0.012944
24.524525	0.013133
24.664665	0.013325
24.804805	0.013520
24.944945	0.013715
25.085085	0.013908
25.225225	0.014104
25.365365	0.014301
25.505506	0.014498
25.645646	0.014694
25.785786	0.014888
25.925926	0.015086
26.066066	0.015286
26.206206	0.015486
26.346346	0.015688
26.486486	0.015888
26.626627	0.016090
26.766767	0.016289
26.906907	0.016491
27.047047	0.016692
27.187187	0.016896
27.327327	0.017098
27.467467	0.017301
27.607608	0.017506
27.747748	0.017711
27.887888	0.017915
28.028028	0.018119
28.168168	0.018324
28.308308	0.018528
28.448448	0.018734
28.588589	0.018940
28.728729	0.019142
28.868869	0.019348
29.009009	0.019551
29.149149	0.019757
29.289289	0.019960
29.429429	0.020164
29.569570	0.020367
29.709710	0.020571
29.849850	0.020775
29.989990	0.020977
30.130130	0.021181
30.270270	0.021386
30.410410	0.021588
30.550551	0.021789
30.690691	0.021992
30.830831	0.022194
30.970971	0.022395
31.111111	0.022595
31.251251	0.022796
31.391391	0.022996
31.531532	0.023198
31.671672	0.023397
31.811812	0.023597
31.951952	0.023798
32.092092	0.023998
32.232232	0.024197
32.372372	0.024394
32.512513	0.024592
32.652653	0.024790
32.792793	0.024988
32.932933	0.025187
33.073073	0.025384
33.213213	0.025580
33.353353	0.025777
33.493493	0.025974
33.633634	0.026171
33.773774	0.026368
33.913914	0.026562
34.054054	0.026758
34.194194	0.026952
34.334334	0.027147
34.474474	0.027340
34.614615	0.027533
34.754755	0.027726
34.894895	0.027918
35.035035	0.028111
35.175175	0.028304
35.315315	0.028496
35.455455	0.028687
35.595596	0.028878
35.735736	0.029070
35.875876	0.029259
36.016016	0.029449
36.156156	0.029638
36.296296	0.029826
36.436436	0.030014
36.576577	0.030201
36.716717	0.030388
36.856857	0.030577
36.996997	0.030762
37.137137	0.030947
37.277277	0.031133
37.417417	0.031318
37.557558	0.031503
37.697698	0.031687
37.837838	0.031871
37.977978	0.032053
38.118118	0.032235
38.258258	0.032416
38.398398	0.032597
38.538539	0.032778
38.678679	0.032958
38.818819	0.033138
38.958959	0.033317
39.099099	0.033495
39.239239	0.033674
39.379379	0.033851
39.519520	0.034028
39.659660	0.034204
39.799800	0.034379
39.939940	0.034554
40.080080	0.034730
40.220220	0.034904
40.360360	0.035077
40.500501	0.035250
40.640641	0.035424
40.780781	0.035595
40.920921	0.035766
41.061061	0.035937
41.201201	0.036107
41.341341	0.036276
41.481481	0.036447
41.621622	0.036615
41.761762	0.036782
41.901902	0.036950
42.042042	0.037117
42.182182	0.037283
42.322322	0.037448
42.462462	0.037613
42.602603	0.037778
42.742743	0.037942
42.882883	0.038104
43.023023	0.038267
43.163163	0.038429
43.303303	0.038591
