# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                3                4                5                6                7                8                9               10               11               12               13
#           Crank               AR               N2               HE               H2                H               O2                O              H2O               OH              OHV             H2O2              HO2
#           (DEG)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)
#
    2.2239003e+01    1.1861855e-17    2.6285798e-04    7.7714388e-20    1.6423372e-06    1.6765440e-09    2.3716760e-05    4.7366851e-08    6.1967605e-05    9.6571567e-07    1.0055614e-14    6.9236498e-10    3.6127946e-09
    2.2329061e+01    1.1850907e-17    2.6286562e-04    7.7714387e-20    1.6423968e-06    1.6597812e-09    2.3719760e-05    4.7009653e-08    6.1972434e-05    9.6085066e-07    9.8724298e-15    6.8831885e-10    3.5915828e-09
    2.2419456e+01    1.1758342e-17    2.6287369e-04    7.7714432e-20    1.6424679e-06    1.6430984e-09    2.3722879e-05    4.6653249e-08    6.1977279e-05    9.5598277e-07    9.6918114e-15    6.8427551e-10    3.5703887e-09
    2.2509802e+01    1.1852987e-17    2.6288215e-04    7.7714432e-20    1.6425505e-06    1.6266287e-09    2.3726096e-05    4.6300631e-08    6.1982099e-05    9.5115437e-07    9.5147933e-15    6.8026263e-10    3.5493624e-09
    2.2600221e+01    1.1803532e-17    2.6289098e-04    7.7714432e-20    1.6426425e-06    1.6102506e-09    2.3729412e-05    4.5949048e-08    6.1986931e-05    9.4632737e-07    9.3404284e-15    6.7625690e-10    3.5283754e-09
    2.2735759e+01    1.1716498e-17    2.6290483e-04    7.7713562e-20    1.6427970e-06    1.5859510e-09    2.3734541e-05    4.5425913e-08    6.1994166e-05    9.3912188e-07    9.0843320e-15    6.7029086e-10    3.4971041e-09
    2.2826061e+01    1.1728712e-17    2.6291444e-04    7.7713562e-20    1.6429103e-06    1.5699369e-09    2.3738057e-05    4.5080132e-08    6.1998978e-05    9.3434450e-07    8.9173111e-15    6.6633748e-10    3.4763907e-09
    2.2915887e+01    1.1671143e-17    2.6292428e-04    7.7713562e-20    1.6430285e-06    1.5539933e-09    2.3741624e-05    4.4735696e-08    6.2003793e-05    9.2958373e-07    8.7520667e-15    6.6242200e-10    3.4558200e-09
    2.3006326e+01    1.1658426e-17    2.6293447e-04    7.7715865e-20    1.6431569e-06    1.5382841e-09    2.3745281e-05    4.4394987e-08    6.2008586e-05    9.2485391e-07    8.5910424e-15    6.5851470e-10    3.4353470e-09
    2.3140781e+01    1.1678111e-17    2.6295005e-04    7.7715865e-20    1.6433568e-06    1.5150431e-09    2.3750825e-05    4.3889680e-08    6.2015738e-05    9.1781960e-07    8.3549286e-15    6.5272932e-10    3.4049769e-09
    2.3230004e+01    1.1677670e-17    2.6296062e-04    7.7715865e-20    1.6434955e-06    1.4997943e-09    2.3754563e-05    4.3557044e-08    6.2020474e-05    9.1317215e-07    8.2017469e-15    6.4891209e-10    3.3849427e-09
    2.3320489e+01    1.1669458e-17    2.6297151e-04    7.7716468e-20    1.6436424e-06    1.4845861e-09    2.3758389e-05    4.3224456e-08    6.2025229e-05    9.0851317e-07    8.0503143e-15    6.4507168e-10    3.3648438e-09
    2.3410962e+01    1.1664743e-17    2.6298253e-04    7.7716468e-20    1.6437914e-06    1.4694333e-09    2.3762249e-05    4.2892339e-08    6.2029998e-05    9.0384954e-07    7.9006222e-15    6.4124701e-10    3.3447715e-09
    2.3501260e+01    1.1685657e-17    2.6299365e-04    7.7716468e-20    1.6439428e-06    1.4544262e-09    2.3766128e-05    4.2562623e-08    6.2034750e-05    8.9920830e-07    7.7536006e-15    6.3744623e-10    3.3248257e-09
    2.3636437e+01    1.1676587e-17    2.6301042e-04    7.7716468e-20    1.6441725e-06    1.4321967e-09    2.3771961e-05    4.2072646e-08    6.2041844e-05    8.9228664e-07    7.5382914e-15    6.3178604e-10    3.2951226e-09
    2.3725916e+01    1.1662890e-17    2.6302155e-04    7.7716680e-20    1.6443259e-06    1.4176532e-09    2.3775825e-05    4.1751151e-08    6.2046514e-05    8.8773213e-07    7.3990133e-15    6.2806541e-10    3.2755901e-09
    2.3815821e+01    1.1655746e-17    2.6303271e-04    7.7716680e-20    1.6444803e-06    1.4031777e-09    2.3779700e-05    4.1430436e-08    6.2051182e-05    8.8317712e-07    7.2614174e-15    6.2435235e-10    3.2560888e-09
    2.3905668e+01    1.1656565e-17    2.6304382e-04    7.7716680e-20    1.6446341e-06    1.3888483e-09    2.3783559e-05    4.1112183e-08    6.2055823e-05    8.7864516e-07    7.1264451e-15    6.2066133e-10    3.2366983e-09
    2.4040080e+01    1.1640985e-17    2.6306028e-04    7.7716678e-20    1.6448601e-06    1.3675299e-09    2.3789286e-05    4.0637911e-08    6.2062745e-05    8.7188063e-07    6.9275106e-15    6.1516583e-10    3.2078211e-09
    2.4129835e+01    1.1635211e-17    2.6307111e-04    7.7717508e-20    1.6450091e-06    1.3535340e-09    2.3793069e-05    4.0325134e-08    6.2067317e-05    8.6739757e-07    6.7985014e-15    6.1152276e-10    3.1886969e-09
    2.4219311e+01    1.1632143e-17    2.6308172e-04    7.7855752e-20    1.6451532e-06    1.3396457e-09    2.3796795e-05    4.0014085e-08    6.2071863e-05    8.6292913e-07    6.6715100e-15    6.0790306e-10    3.1696699e-09
    2.4308521e+01    1.1638591e-17    2.6309209e-04    7.7855752e-20    1.6452934e-06    1.3259647e-09    2.3800454e-05    3.9706884e-08    6.2076350e-05    8.5850345e-07    6.5475208e-15    6.0431223e-10    3.1508267e-09
    2.4442825e+01    1.1639512e-17    2.6310724e-04    7.7856010e-20    1.6454961e-06    1.3056407e-09    2.3805842e-05    3.9249195e-08    6.2083027e-05    8.5189036e-07    6.3652590e-15    5.9895970e-10    3.1227069e-09
    2.4532519e+01    1.1644156e-17    2.6311700e-04    7.7856010e-20    1.6456240e-06    1.2922076e-09    2.3809349e-05    3.8945812e-08    6.2087444e-05    8.4749377e-07    6.2460040e-15    5.9540826e-10    3.1040424e-09
    2.4622091e+01    1.1645458e-17    2.6312642e-04    7.7856010e-20    1.6457445e-06    1.2788899e-09    2.3812769e-05    3.8644264e-08    6.2091825e-05    8.4311150e-07    6.1288088e-15    5.9187929e-10    3.0854741e-09
    2.4711814e+01    1.1642392e-17    2.6313548e-04    7.7856010e-20    1.6458576e-06    1.2656854e-09    2.3816098e-05    3.8344630e-08    6.2096167e-05    8.3874537e-07    6.0136303e-15    5.8836025e-10    3.0669800e-09
    2.4801550e+01    1.1633049e-17    2.6314415e-04    7.7856010e-20    1.6459623e-06    1.2526028e-09    2.3819326e-05    3.8046941e-08    6.2100467e-05    8.3439647e-07    5.9004370e-15    5.8485622e-10    3.0485796e-09
    2.4936084e+01    1.1633162e-17    2.6315632e-04    7.7856011e-20    1.6461015e-06    1.2331984e-09    2.3823958e-05    3.7604058e-08    6.2106837e-05    8.2790542e-07    5.7344338e-15    5.7964185e-10    3.0211652e-09
    2.5025745e+01    1.1436552e-17    2.6316387e-04    7.7856011e-20    1.6461820e-06    1.2204325e-09    2.3826896e-05    3.7311784e-08    6.2111019e-05    8.2360912e-07    5.6264246e-15    5.7619406e-10    3.0030282e-09
    2.5115396e+01    1.1430341e-17    2.6317091e-04    7.7856011e-20    1.6462495e-06    1.2076634e-09    2.3829705e-05    3.7019219e-08    6.2115186e-05    8.1930476e-07    5.5191915e-15    5.7276082e-10    2.9849329e-09
    2.5204870e+01    1.1612802e-17    2.6317741e-04    7.7856011e-20    1.6463067e-06    1.1951516e-09    2.3832371e-05    3.6731369e-08    6.2119268e-05    8.1505169e-07    5.4151881e-15    5.6935428e-10    2.9670222e-09
    2.5339286e+01    1.1407213e-17    2.6318612e-04    7.7856011e-20    1.6463679e-06    1.1765317e-09    2.3836104e-05    3.6301727e-08    6.2125322e-05    8.0868394e-07    5.2619496e-15    5.6428241e-10    2.9402791e-09
    2.5428496e+01    1.1409786e-17    2.6319118e-04    7.7856011e-20    1.6463925e-06    1.1643564e-09    2.3838392e-05    3.6019894e-08    6.2129267e-05    8.0449280e-07    5.1628862e-15    5.6093304e-10    2.9226671e-09
    2.5518152e+01    1.1409583e-17    2.6319566e-04    7.7856011e-20    1.6464030e-06    1.1522178e-09    2.3840535e-05    3.5738189e-08    6.2133188e-05    8.0029270e-07    5.0650707e-15    5.5758545e-10    2.9050518e-09
    2.5608358e+01    1.1531189e-17    2.6319954e-04    7.7856011e-20    1.6463985e-06    1.1401109e-09    2.3842527e-05    3.5456517e-08    6.2137086e-05    7.9608111e-07    4.9682434e-15    5.5423830e-10    2.8874254e-09
    2.5743901e+01    1.1901295e-17    2.6320411e-04    7.7855996e-20    1.6463622e-06    1.1221481e-09    2.3845189e-05    3.5037286e-08    6.2142842e-05    7.8979198e-07    4.8261464e-15    5.4924890e-10    2.8611320e-09
    2.5834389e+01    1.1953043e-17    2.6320631e-04    7.7855996e-20    1.6463167e-06    1.1102588e-09    2.3846741e-05    3.4758979e-08    6.2146632e-05    7.8560692e-07    4.7332404e-15    5.4593034e-10    2.8436528e-09
    2.5924915e+01    1.1926074e-17    2.6320782e-04    7.7855996e-20    1.6462548e-06    1.0985009e-09    2.3848109e-05    3.4483071e-08    6.2150365e-05    7.8144532e-07    4.6420591e-15    5.4264065e-10    2.8262958e-09
    2.6015436e+01    1.2073179e-17    2.6320862e-04    7.8662867e-20    1.6461756e-06    1.0868494e-09    2.3849291e-05    3.4208940e-08    6.2154049e-05    7.7729931e-07    4.5524842e-15    5.3936687e-10    2.8090308e-09
    2.6106070e+01    1.1981862e-17    2.6320871e-04    7.8663027e-20    1.6460789e-06    1.0753113e-09    2.3850283e-05    3.3936800e-08    6.2157680e-05    7.7317257e-07    4.4646006e-15    5.3610580e-10    2.7918493e-09
    2.6241972e+01    1.1898278e-17    2.6320747e-04    7.8663028e-20    1.6458990e-06    1.0581487e-09    2.3851402e-05    3.3531197e-08    6.2163044e-05    7.6700931e-07    4.3351414e-15    5.3126033e-10    2.7662565e-09
    2.6331861e+01    1.1903463e-17    2.6320575e-04    7.8663028e-20    1.6457567e-06    1.0469235e-09    2.3851902e-05    3.3264709e-08    6.2166542e-05    7.6294154e-07    4.2515932e-15    5.2805475e-10    2.7493752e-09
    2.6422403e+01    1.1776817e-17    2.6320329e-04    7.8663028e-20    1.6455960e-06    1.0357858e-09    2.3852209e-05    3.2999565e-08    6.2169997e-05    7.5888152e-07    4.1693206e-15    5.2486372e-10    2.7325449e-09
    2.6511634e+01    1.1588687e-17    2.6320016e-04    7.8663028e-20    1.6454182e-06    1.0248242e-09    2.3852324e-05    3.2738037e-08    6.2173384e-05    7.5486966e-07    4.0890350e-15    5.2172980e-10    2.7159608e-09
    2.6600863e+01    1.1590089e-17    2.6319633e-04    7.8663028e-20    1.6452233e-06    1.0140206e-09    2.3852248e-05    3.2479540e-08    6.2176708e-05    7.5089295e-07    4.0106755e-15    5.1861647e-10    2.6995193e-09
    2.6736665e+01    1.1593441e-17    2.6318917e-04    7.8663028e-20    1.6448934e-06    9.9785876e-10    2.3851763e-05    3.2091692e-08    6.2181651e-05    7.4490355e-07    3.8948129e-15    5.1391638e-10    2.6747561e-09
    2.6827199e+01    1.1597757e-17    2.6318350e-04    7.8663028e-20    1.6446493e-06    9.8716288e-10    2.3851200e-05    3.1834154e-08    6.2184909e-05    7.4091549e-07    3.8189375e-15    5.1080094e-10    2.6583096e-09
    2.6917971e+01    1.1597095e-17    2.6317714e-04    7.8663028e-20    1.6443866e-06    9.7655892e-10    2.3850447e-05    3.1578100e-08    6.2188129e-05    7.3693825e-07    3.7444304e-15    5.0769436e-10    2.6419248e-09
    2.7008775e+01    1.1602113e-17    2.6317011e-04    7.8663028e-20    1.6441055e-06    9.6602868e-10    2.3849510e-05    3.1323258e-08    6.2191317e-05    7.3296978e-07    3.6709788e-15    5.0461090e-10    2.6256121e-09
    2.7144909e+01    1.1601895e-17    2.6315835e-04    7.8663028e-20    1.6436511e-06    9.5046522e-10    2.3847762e-05    3.0945297e-08    6.2196013e-05    7.2706407e-07    3.5638320e-15    5.0001419e-10    2.6013342e-09
    2.7236202e+01    1.1602001e-17    2.6314965e-04    7.8663028e-20    1.6433250e-06    9.4018876e-10    2.3846363e-05    3.0694920e-08    6.2199103e-05    7.2313872e-07    3.4939014e-15    4.9695813e-10    2.5852049e-09
    2.7326768e+01    1.1609330e-17    2.6314042e-04    7.8663028e-20    1.6429831e-06    9.3001358e-10    2.3844808e-05    3.0446460e-08    6.2202160e-05    7.1923401e-07    3.4251137e-15    4.9394238e-10    2.5692260e-09
    2.7417571e+01    1.1614999e-17    2.6313059e-04    7.8663028e-20    1.6426238e-06    9.1988082e-10    2.3843081e-05    3.0198818e-08    6.2205193e-05    7.1534115e-07    3.3572149e-15    4.9093283e-10    2.5533106e-09
    2.7506827e+01    1.1624441e-17    2.6312039e-04    7.8663028e-20    1.6422553e-06    9.1004537e-10    2.3841235e-05    2.9957339e-08    6.2208147e-05    7.1152534e-07    3.2919568e-15    4.8798349e-10    2.5377152e-09
    2.7641363e+01    1.1624893e-17    2.6310407e-04    7.8663028e-20    1.6416735e-06    8.9549736e-10    2.3838170e-05    2.9598915e-08    6.2212512e-05    7.0584176e-07    3.1967050e-15    4.8358073e-10    2.5144699e-09
    2.7731931e+01    1.1622285e-17    2.6309246e-04    7.8663028e-20    1.6412633e-06    8.8581122e-10    2.3835928e-05    2.9359478e-08    6.2215421e-05    7.0203111e-07    3.1338714e-15    4.8064322e-10    2.4989380e-09
    2.7822854e+01    1.1624080e-17    2.6308034e-04    7.8663028e-20    1.6408362e-06    8.7611900e-10    2.3833541e-05    2.9119367e-08    6.2218339e-05    6.9820129e-07    3.0714396e-15    4.7771371e-10    2.4833883e-09
    2.7912770e+01    1.1625159e-17    2.6306793e-04    7.8663028e-20    1.6404014e-06    8.6667490e-10    2.3831051e-05    2.8884690e-08    6.2221186e-05    6.9444893e-07    3.0113920e-15    4.7482011e-10    2.4681018e-09
    2.8004496e+01    1.1621298e-17    2.6305488e-04    7.8663028e-20    1.6399459e-06    8.5719398e-10    2.3828387e-05    2.8648476e-08    6.2224051e-05    6.9065946e-07    2.9516319e-15    4.7190366e-10    2.4526797e-09
    2.8140941e+01    1.1618630e-17    2.6303478e-04    7.8663028e-20    1.6392440e-06    8.4316071e-10    2.3824217e-05    2.8297728e-08    6.2228317e-05    6.8501482e-07    2.8639744e-15    4.6758642e-10    2.4297990e-09
    2.8230857e+01    1.1619062e-17    2.6302111e-04    7.8663028e-20    1.6387683e-06    8.3407676e-10    2.3821336e-05    2.8069755e-08    6.2231092e-05    6.8133364e-07    2.8081942e-15    4.6474528e-10    2.4148251e-09
    2.8320771e+01    1.1621234e-17    2.6300716e-04    7.8663029e-20    1.6382812e-06    8.2501823e-10    2.3818367e-05    2.7841924e-08    6.2233877e-05    6.7764281e-07    2.7526914e-15    4.6194246e-10    2.3999275e-09
    2.8410379e+01    1.1619969e-17    2.6299300e-04    7.8663029e-20    1.6377864e-06    8.1609454e-10    2.3815319e-05    2.7616870e-08    6.2236635e-05    6.7398834e-07    2.6986253e-15    4.5915427e-10    2.3851554e-09
    2.8502481e+01    1.1621734e-17    2.6297821e-04    7.8663029e-20    1.6372710e-06    8.0712311e-10    2.3812092e-05    2.7390418e-08    6.2239406e-05    6.7031152e-07    2.6451318e-15    4.5630903e-10    2.3702056e-09
    2.8636382e+01    1.1624614e-17    2.6295633e-04    7.8663029e-20    1.6365016e-06    7.9398246e-10    2.3807296e-05    2.7057149e-08    6.2243534e-05    6.6486828e-07    2.5668516e-15    4.5220119e-10    2.3483401e-09
    2.8725640e+01    1.1623407e-17    2.6294155e-04    7.8663029e-20    1.6359813e-06    7.8542020e-10    2.3804017e-05    2.6839199e-08    6.2246244e-05    6.6129562e-07    2.5166337e-15    4.4948148e-10    2.3339367e-09
    2.8814893e+01    1.1622687e-17    2.6292663e-04    7.8663029e-20    1.6354547e-06    7.7694368e-10    2.3800686e-05    2.6622853e-08    6.2248948e-05    6.5773937e-07    2.4673565e-15    4.4678203e-10    2.3196269e-09
    2.8907260e+01    1.1626718e-17    2.6291109e-04    7.8663029e-20    1.6349061e-06    7.6839429e-10    2.3797181e-05    2.6403926e-08    6.2251691e-05    6.5413184e-07    2.4184836e-15    4.4399690e-10    2.3050196e-09
    2.9041812e+01    1.1625215e-17    2.6288830e-04    7.8663029e-20    1.6340925e-06    7.5580495e-10    2.3792023e-05    2.6080728e-08    6.2255793e-05    6.4878710e-07    2.3465227e-15    4.3998947e-10    2.2836429e-09
    2.9133734e+01    1.1627612e-17    2.6287266e-04    7.8663029e-20    1.6335329e-06    7.4739091e-10    2.3788455e-05    2.5863996e-08    6.2258559e-05    6.4519010e-07    2.2990547e-15    4.3728022e-10    2.2692456e-09
    2.9223000e+01    1.1628085e-17    2.6285744e-04    7.8663029e-20    1.6329852e-06    7.3925037e-10    2.3784969e-05    2.5653695e-08    6.2261263e-05    6.4169206e-07    2.2536141e-15    4.3464729e-10    2.2552509e-09
    2.9312915e+01    1.1629322e-17    2.6284211e-04    7.8663029e-20    1.6324325e-06    7.3120956e-10    2.3781437e-05    2.5445347e-08    6.2263954e-05    6.3821579e-07    2.2092769e-15    4.3201020e-10    2.2413047e-09
    2.9402183e+01    1.1626402e-17    2.6282692e-04    7.8663029e-20    1.6318810e-06    7.2324834e-10    2.3777926e-05    2.5238582e-08    6.2266647e-05    6.3475549e-07    2.1655446e-15    4.2942033e-10    2.2275117e-09
    2.9537370e+01    1.1620370e-17    2.6280399e-04    7.8663029e-20    1.6310455e-06    7.1142231e-10    2.3772600e-05    2.4930250e-08    6.2270692e-05    6.2957746e-07    2.1015716e-15    4.2551421e-10    2.2068254e-09
    2.9629579e+01    1.1620683e-17    2.6278845e-04    7.8663029e-20    1.6304759e-06    7.0345766e-10    2.3768970e-05    2.4722326e-08    6.2273438e-05    6.2608477e-07    2.0591008e-15    4.2286324e-10    2.1928534e-09
    2.9720166e+01    1.1622662e-17    2.6277328e-04    7.8663029e-20    1.6299150e-06    6.9560862e-10    2.3765431e-05    2.4516524e-08    6.2276187e-05    6.2260763e-07    2.0172369e-15    4.2029345e-10    2.1790915e-09
    2.9810088e+01    1.1621537e-17    2.6275834e-04    7.8663029e-20    1.6293608e-06    6.8794611e-10    2.3761936e-05    2.4315015e-08    6.2278894e-05    6.1919359e-07    1.9768716e-15    4.1775519e-10    2.1655462e-09
    2.9944483e+01    1.1621620e-17    2.6273629e-04    7.8663029e-20    1.6285381e-06    6.7668704e-10    2.3756761e-05    2.4017898e-08    6.2282916e-05    6.1414361e-07    1.9183748e-15    4.1397602e-10    2.1454830e-09
    3.0034394e+01    1.1614769e-17    2.6272175e-04    7.8663029e-20    1.6279920e-06    6.6924977e-10    2.3753344e-05    2.3820952e-08    6.2285606e-05    6.1078421e-07    1.8801688e-15    4.1146893e-10    2.1321609e-09
    3.0123645e+01    1.1612540e-17    2.6270752e-04    7.8663029e-20    1.6274541e-06    6.6193746e-10    2.3749996e-05    2.3626771e-08    6.2288276e-05    6.0746287e-07    1.8429736e-15    4.0899036e-10    2.1190033e-09
    3.0215859e+01    1.1608795e-17    2.6269305e-04    7.8663029e-20    1.6269061e-06    6.5458461e-10    2.3746583e-05    2.3430866e-08    6.2290983e-05    6.0410585e-07    1.8063179e-15    4.0643134e-10    2.1055832e-09
    3.0306422e+01    1.1607226e-17    2.6267909e-04    7.8663029e-20    1.6263704e-06    6.4723754e-10    2.3743308e-05    2.3234817e-08    6.2293723e-05    6.0073192e-07    1.7692226e-15    4.0398326e-10    2.0923678e-09
    3.0443900e+01    1.1598895e-17    2.6265841e-04    7.8663029e-20    1.6255733e-06    6.3637540e-10    2.3738452e-05    2.2943770e-08    6.2297815e-05    5.9570727e-07    1.7154841e-15    4.0026453e-10    2.0725552e-09
    3.0533802e+01    1.1598114e-17    2.6264523e-04    7.8663029e-20    1.6250611e-06    6.2933401e-10    2.3735366e-05    2.2754497e-08    6.2300497e-05    5.9243209e-07    1.6812100e-15    3.9781988e-10    2.0596133e-09
    3.0623053e+01    1.1596158e-17    2.6263247e-04    7.8663029e-20    1.6245613e-06    6.2241328e-10    2.3732386e-05    2.2567914e-08    6.2303161e-05    5.8919039e-07    1.6476361e-15    3.9544234e-10    2.0468789e-09
    3.0712713e+01    1.1592676e-17    2.6261999e-04    7.8663029e-20    1.6240696e-06    6.1557661e-10    2.3729479e-05    2.2383029e-08    6.2305815e-05    5.8597061e-07    1.6149640e-15    3.9304765e-10    2.0341825e-09
    3.0801956e+01    1.1632312e-17    2.6260792e-04    7.8663029e-20    1.6235891e-06    6.0874791e-10    2.3726683e-05    2.2198338e-08    6.2308482e-05    5.8275380e-07    1.5823734e-15    3.9069968e-10    2.0215979e-09
    3.0937136e+01    1.1625548e-17    2.6259034e-04    7.8663030e-20    1.6228845e-06    5.9867126e-10    2.3722632e-05    2.1924195e-08    6.2312468e-05    5.7795127e-07    1.5351359e-15    3.8715089e-10    2.0027219e-09
    3.1029959e+01    1.1625365e-17    2.6257877e-04    7.8663030e-20    1.6224165e-06    5.9184490e-10    2.3719992e-05    2.1737848e-08    6.2315196e-05    5.7467281e-07    1.5033578e-15    3.8475314e-10    1.9899050e-09
    3.1119202e+01    1.1626157e-17    2.6256805e-04    7.8663030e-20    1.6219783e-06    5.8529246e-10    2.3717569e-05    2.1558519e-08    6.2317834e-05    5.7151260e-07    1.4732407e-15    3.8243336e-10    1.9775362e-09
    3.1214825e+01    1.1627851e-17    2.6255706e-04    7.8663030e-20    1.6215276e-06    5.7852023e-10    2.3715097e-05    2.1372473e-08    6.2320580e-05    5.6822514e-07    1.4427194e-15    3.7996855e-10    1.9645621e-09
    3.1304720e+01    1.1639399e-17    2.6254718e-04    7.8663030e-20    1.6211143e-06    5.7199798e-10    2.3712923e-05    2.1193025e-08    6.2323250e-05    5.6504095e-07    1.4130222e-15    3.7768684e-10    1.9522396e-09
    3.1442218e+01    1.1637720e-17    2.6253296e-04    7.8663030e-20    1.6205143e-06    5.6229291e-10    2.3709841e-05    2.0924832e-08    6.2327255e-05    5.6026636e-07    1.3696471e-15    3.7421543e-10    1.9336469e-09
    3.1531454e+01    1.1635395e-17    2.6252429e-04    7.8663030e-20    1.6201445e-06    5.5608006e-10    2.3708006e-05    2.0752536e-08    6.2329836e-05    5.5718980e-07    1.3423005e-15    3.7196566e-10    1.9216444e-09
    3.1621340e+01    1.1633290e-17    2.6251605e-04    7.8663030e-20    1.6197892e-06    5.4991408e-10    2.3706298e-05    2.0581021e-08    6.2332412e-05    5.5411888e-07    1.3154553e-15    3.6971276e-10    1.9096608e-09
    3.1711877e+01    1.1629219e-17    2.6250826e-04    7.8663030e-20    1.6194487e-06    5.4376186e-10    2.3704728e-05    2.0409485e-08    6.2334997e-05    5.5103708e-07    1.2887938e-15    3.6747228e-10    1.8976873e-09
    3.1801762e+01    1.1628557e-17    2.6250103e-04    7.8663030e-20    1.6191280e-06    5.3769238e-10    2.3703323e-05    2.0239777e-08    6.2337561e-05    5.4797937e-07    1.2626859e-15    3.6526278e-10    1.8858454e-09
    3.1935609e+01    1.1617642e-17    2.6249119e-04    7.8663030e-20    1.6186836e-06    5.2874653e-10    2.3701507e-05    1.9989131e-08    6.2341349e-05    5.4345856e-07    1.2247500e-15    3.6199020e-10    1.8683280e-09
    3.2025497e+01    1.1623324e-17    2.6248521e-04    7.8663030e-20    1.6184089e-06    5.2286389e-10    2.3700477e-05    1.9823474e-08    6.2343856e-05    5.4045615e-07    1.2001868e-15    3.5980071e-10    1.8566635e-09
    3.2115388e+01    1.1618242e-17    2.6247975e-04    7.8663030e-20    1.6181527e-06    5.1702015e-10    2.3699609e-05    1.9658480e-08    6.2346357e-05    5.3745402e-07    1.1758210e-15    3.5764424e-10    1.8450831e-09
    3.2204619e+01    1.1614327e-17    2.6247484e-04    7.8663030e-20    1.6179177e-06    5.1128539e-10    2.3698903e-05    1.9496103e-08    6.2348817e-05    5.3449371e-07    1.1522517e-15    3.5550344e-10    1.8336346e-09
    3.2339122e+01    1.1590912e-17    2.6246843e-04    7.8663030e-20    1.6176004e-06    5.0276528e-10    2.3698142e-05    1.9253999e-08    6.2352483e-05    5.3006439e-07    1.1176011e-15    3.5230693e-10    1.8165344e-09
    3.2429005e+01    1.1598837e-17    2.6246480e-04    7.8663030e-20    1.6174133e-06    4.9716006e-10    2.3697834e-05    1.9094152e-08    6.2354901e-05    5.2712970e-07    1.0951378e-15    3.5018567e-10    1.8052033e-09
    3.2522387e+01    1.1603287e-17    2.6246157e-04    7.8663030e-20    1.6172403e-06    4.9141406e-10    2.3697686e-05    1.8929805e-08    6.2357384e-05    5.2410073e-07    1.0721503e-15    3.4801694e-10    1.7935680e-09
    3.2612274e+01    1.1552675e-17    2.6245899e-04    7.8663030e-20    1.6170926e-06    4.8588320e-10    2.3697709e-05    1.8771245e-08    6.2359777e-05    5.2117385e-07    1.0503217e-15    3.4592486e-10    1.7823208e-09
    3.2702157e+01    1.1562350e-17    2.6245692e-04    7.8663030e-20    1.6169657e-06    4.8045143e-10    2.3697891e-05    1.8615021e-08    6.2362130e-05    5.1828235e-07    1.0291843e-15    3.4383290e-10    1.7711692e-09
    3.2837957e+01    1.1556949e-17    2.6245478e-04    7.8663030e-20    1.6168119e-06    4.7235277e-10    2.3698476e-05    1.8381248e-08    6.2365644e-05    5.1393694e-07    9.9786954e-16    3.4072661e-10    1.7544972e-09
    3.2927834e+01    1.1534529e-17    2.6245399e-04    7.8663030e-20    1.6167347e-06    4.6705716e-10    2.3699063e-05    1.8227869e-08    6.2367942e-05    5.1107740e-07    9.7766369e-16    3.3867568e-10    1.7435328e-09
    3.3021159e+01    1.1540134e-17    2.6245371e-04    7.8663030e-20    1.6166761e-06    4.6164679e-10    2.3699828e-05    1.8071033e-08    6.2370279e-05    5.0815613e-07    9.5740453e-16    3.3654503e-10    1.7322651e-09
    3.3111711e+01    1.1495464e-17    2.6245393e-04    7.8663030e-20    1.6166370e-06    4.5637153e-10    2.3700748e-05    1.7917408e-08    6.2372575e-05    5.0526987e-07    9.3735336e-16    3.3454679e-10    1.7213480e-09
    3.3201598e+01    1.1490640e-17    2.6245463e-04    7.8663030e-20    1.6166183e-06    4.5123750e-10    2.3701807e-05    1.7767403e-08    6.2374807e-05    5.0244962e-07    9.1832868e-16    3.3253265e-10    1.7105569e-09
    3.3335440e+01    1.1487490e-17    2.6245656e-04    7.8663030e-20    1.6166253e-06    4.4369796e-10    2.3703664e-05    1.7546346e-08    6.2378086e-05    4.9827608e-07    8.9060209e-16    3.2957997e-10    1.6946491e-09
    3.3424662e+01    1.1478781e-17    2.6245842e-04    7.8662827e-20    1.6166527e-06    4.3874723e-10    2.3705080e-05    1.7400687e-08    6.2380239e-05    4.9551714e-07    8.7264228e-16    3.2762367e-10    1.6841345e-09
    3.3517759e+01    1.1484527e-17    2.6246082e-04    7.8662827e-20    1.6167007e-06    4.3366957e-10    2.3706706e-05    1.7250814e-08    6.2382446e-05    4.9266668e-07    8.5430286e-16    3.2561250e-10    1.6733163e-09
    3.3611354e+01    1.1489467e-17    2.6246371e-04    7.8662827e-20    1.6167679e-06    4.2863628e-10    2.3708479e-05    1.7101867e-08    6.2384624e-05    4.8984112e-07    8.3678606e-16    3.2353329e-10    1.6624048e-09
    3.3704837e+01    1.1496770e-17    2.6246704e-04    7.8662827e-20    1.6168524e-06    4.2362302e-10    2.3710407e-05    1.6953106e-08    6.2386803e-05    4.8699889e-07    8.1907501e-16    3.2152990e-10    1.6516209e-09
    3.3843388e+01    1.1410738e-17    2.6247280e-04    7.8662827e-20    1.6170090e-06    4.1624506e-10    2.3713528e-05    1.6733376e-08    6.2390014e-05    4.8278047e-07    7.9310238e-16    3.1861432e-10    1.6357403e-09
