# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                3                4
#           Crank    subgrid_scale    subgrid_scale    subgrid_scale
#           (DEG)         VELOCITY      TEMPERATURE         VELOCITY
#          (none)         Region_0         Region_0         Region_1
    5.0889258e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.0934513e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.0979767e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1025021e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1070274e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1115527e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1160779e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1206031e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1251283e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1296534e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1341785e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1390248e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1434852e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1480118e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1524722e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1569325e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1613927e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1658528e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1703128e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1747728e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1792985e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1837588e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1882842e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1928096e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.1973349e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2018602e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2063853e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2109104e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2154355e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2199604e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2244853e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2290102e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2335350e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2379949e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2424548e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2469803e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2515057e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2560310e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2604908e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2650159e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2694756e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2739352e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2783947e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2828542e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2873135e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2917728e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.2962979e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3008228e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3052823e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3097418e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3142011e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3187258e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3231852e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3276446e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3321038e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3366283e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3411527e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3456770e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3501363e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3545955e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3591208e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3636460e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3681711e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3726303e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3771551e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3816142e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3860733e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3905322e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3949912e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.3994500e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4039089e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4084336e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4129583e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4174173e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4218763e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4263352e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4308596e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4353186e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4397776e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4442366e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4487609e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4532851e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4578093e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4622684e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4667273e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4712515e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4757757e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4802998e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4847589e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4892830e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4937421e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.4982011e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5026600e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5071190e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5115779e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5160368e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5205616e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5250864e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5295456e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5340048e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5384639e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5429885e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5474478e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5519071e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5563663e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5608909e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5654155e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5699401e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5743995e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5788589e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5837097e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5882351e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5927604e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.5972199e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6017451e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6062047e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6106642e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6151237e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6195832e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6240427e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6285021e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6330271e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6375520e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6420118e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6464716e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6509314e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6554563e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6599812e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6644412e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6689012e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6733611e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6778209e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6822808e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6867406e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6912004e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.6956601e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7001198e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7045795e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7091054e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7135655e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7180255e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7225511e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7270115e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7315371e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7359976e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7404580e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7449183e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7494441e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7542926e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7587530e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7632134e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7676737e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7721339e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7765941e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7810542e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7855143e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7899743e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7944343e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.7989643e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8034247e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8078850e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8123453e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8168054e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8213315e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8257919e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8302522e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8347780e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8392386e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8437643e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8482250e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8526855e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8571460e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8616719e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8665183e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8709788e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8754393e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8791039e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8835642e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8880244e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8924845e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.8969445e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9014045e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9058643e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9103916e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9148519e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9193121e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9237721e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9282321e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9327580e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9372182e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9416782e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9462038e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9506642e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9543096e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9587699e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9632302e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9676903e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9722158e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9770604e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9815206e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9859806e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9904406e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9949004e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    5.9994261e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0039508e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0084109e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0132905e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0181697e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0226943e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0275383e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0323823e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0372632e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0421437e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0466036e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0511280e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0559718e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0608519e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0653117e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0701925e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0751261e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0800069e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0844665e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0889261e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0933856e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.0978450e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1027250e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1071844e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1116438e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1161031e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1205623e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1250215e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1294806e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1339397e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1383988e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1432423e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1480860e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1529664e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1578465e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1623059e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1668298e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1716735e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1765539e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1810133e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1861388e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1910720e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.1959524e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2007962e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2057298e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2105737e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2154537e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2199130e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2243723e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2288316e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2337120e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2381714e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2426308e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2470902e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2515495e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2560088e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2608533e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2656978e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2705782e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2754582e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2799178e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2844436e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2892885e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2941682e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.2986279e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3035071e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3084407e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3129004e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3173601e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3218197e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3262793e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3307389e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3356180e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3400779e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3445377e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3494186e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3544285e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3588884e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3633484e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3678082e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3722681e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3767279e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3815742e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3860342e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3904942e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3949542e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.3994807e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4043274e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4092091e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4136693e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4181294e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4230638e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4271096e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4319568e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4364173e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4412646e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4461447e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4510245e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4554850e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4606088e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4654905e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4699512e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4744118e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4788723e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4833327e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4878586e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4927068e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.4971676e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5020487e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5065095e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5109703e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5154309e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5202796e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5248064e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5296885e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5341494e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5386102e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5431410e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5476019e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5524510e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5573860e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5622354e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5667622e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5716429e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5764924e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5813725e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5862221e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5911575e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.5960073e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6011272e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6055881e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6100489e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6145096e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6193595e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6242950e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6291452e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6336721e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6381330e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6425938e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6470544e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6515150e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6560413e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6608917e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6653523e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6698127e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6742731e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6780320e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6825586e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6870192e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6918697e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.6963303e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7007907e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7052511e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7101017e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7145622e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7190226e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7234829e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7279431e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7324032e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7368632e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7413232e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7458497e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7503103e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7547707e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7592311e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7637571e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7682176e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7730681e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7775284e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7819885e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
    6.7869243e+01    1.0000000e+00    2.5000000e+00    1.0000000e+00
