# CONVERGE 4.0.3/  Aug  6 2024       Run Date:Wed Jun  4 14:16:41 2025
# column        1                2                3                4                5                6                7                8                9               10               11               12               13
#           Crank               AR               N2               HE               H2                H               O2                O              H2O               OH              OHV             H2O2              HO2
#           (DEG)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)             (kg)
#
   -3.7633867e+02    0.0000000e+00    1.4892377e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2241775e-06    0.0000000e+00    2.5044438e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7622478e+02    0.0000000e+00    1.4910963e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2269533e-06    0.0000000e+00    2.5075694e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7611091e+02    0.0000000e+00    1.4927662e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2294473e-06    0.0000000e+00    2.5103777e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7599912e+02    0.0000000e+00    1.4941889e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2315721e-06    0.0000000e+00    2.5127702e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7588773e+02    0.0000000e+00    1.4953675e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2333324e-06    0.0000000e+00    2.5147523e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7577390e+02    0.0000000e+00    1.4963056e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2347334e-06    0.0000000e+00    2.5163299e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7566008e+02    0.0000000e+00    1.4969687e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2357238e-06    0.0000000e+00    2.5174451e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7554903e+02    0.0000000e+00    1.4973510e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2362947e-06    0.0000000e+00    2.5180880e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7543833e+02    0.0000000e+00    1.4974738e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2364782e-06    0.0000000e+00    2.5182945e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7532455e+02    0.0000000e+00    1.4967159e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2353462e-06    0.0000000e+00    2.5170199e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7521357e+02    0.0000000e+00    1.4963711e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2348312e-06    0.0000000e+00    2.5164400e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7510701e+02    0.0000000e+00    1.4958298e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2340228e-06    0.0000000e+00    2.5155297e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7500170e+02    0.0000000e+00    1.4951101e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2329479e-06    0.0000000e+00    2.5143194e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7490193e+02    0.0000000e+00    1.4942699e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2316932e-06    0.0000000e+00    2.5129066e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7479720e+02    0.0000000e+00    1.4932440e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2301609e-06    0.0000000e+00    2.5111812e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7469673e+02    0.0000000e+00    1.4921146e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2284742e-06    0.0000000e+00    2.5092820e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7450442e+02    0.0000000e+00    1.4896484e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2247910e-06    0.0000000e+00    2.5051346e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7440179e+02    0.0000000e+00    1.4881948e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2226199e-06    0.0000000e+00    2.5026899e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7430653e+02    0.0000000e+00    1.4868533e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2206163e-06    0.0000000e+00    2.5004339e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7421619e+02    0.0000000e+00    1.4854640e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2185414e-06    0.0000000e+00    2.4980976e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7411819e+02    0.0000000e+00    1.4839226e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2162393e-06    0.0000000e+00    2.4955054e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7402543e+02    0.0000000e+00    1.4824264e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2140049e-06    0.0000000e+00    2.4929894e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7393180e+02    0.0000000e+00    1.4809137e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2117456e-06    0.0000000e+00    2.4904454e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7384477e+02    0.0000000e+00    1.4794950e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2096267e-06    0.0000000e+00    2.4880595e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7375502e+02    0.0000000e+00    1.4780445e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2074605e-06    0.0000000e+00    2.4856203e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7366898e+02    0.0000000e+00    1.4766667e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2054028e-06    0.0000000e+00    2.4833033e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7358589e+02    0.0000000e+00    1.4753526e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2034402e-06    0.0000000e+00    2.4810934e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7342594e+02    0.0000000e+00    1.4729966e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1999214e-06    0.0000000e+00    2.4771312e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7335094e+02    0.0000000e+00    1.4718914e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1982708e-06    0.0000000e+00    2.4752727e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7327736e+02    0.0000000e+00    1.4708423e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1967040e-06    0.0000000e+00    2.4735084e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7313360e+02    0.0000000e+00    1.4688934e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1937933e-06    0.0000000e+00    2.4702309e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7306374e+02    0.0000000e+00    1.4680004e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1924596e-06    0.0000000e+00    2.4687292e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7298841e+02    0.0000000e+00    1.4670821e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1910882e-06    0.0000000e+00    2.4671850e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7284124e+02    0.0000000e+00    1.4654490e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1886490e-06    0.0000000e+00    2.4644385e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7276881e+02    0.0000000e+00    1.4647206e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1875612e-06    0.0000000e+00    2.4632136e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7269690e+02    0.0000000e+00    1.4641433e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1866990e-06    0.0000000e+00    2.4622428e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7255758e+02    0.0000000e+00    1.4629782e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1849589e-06    0.0000000e+00    2.4602834e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7248865e+02    0.0000000e+00    1.4624725e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1842037e-06    0.0000000e+00    2.4594330e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7235306e+02    0.0000000e+00    1.4616273e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1829413e-06    0.0000000e+00    2.4580115e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7228645e+02    0.0000000e+00    1.4612811e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1824243e-06    0.0000000e+00    2.4574293e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7214794e+02    0.0000000e+00    1.4607111e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1815731e-06    0.0000000e+00    2.4564709e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7207415e+02    0.0000000e+00    1.4604961e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1812520e-06    0.0000000e+00    2.4561093e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7193006e+02    0.0000000e+00    1.4602523e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1808877e-06    0.0000000e+00    2.4556992e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7185884e+02    0.0000000e+00    1.4601998e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1808093e-06    0.0000000e+00    2.4556109e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7178847e+02    0.0000000e+00    1.4601944e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1808014e-06    0.0000000e+00    2.4556019e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7164463e+02    0.0000000e+00    1.4603434e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1810239e-06    0.0000000e+00    2.4558525e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7157319e+02    0.0000000e+00    1.4604889e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1812411e-06    0.0000000e+00    2.4560971e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7142888e+02    0.0000000e+00    1.4609237e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1818906e-06    0.0000000e+00    2.4568284e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7135787e+02    0.0000000e+00    1.4612033e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1823081e-06    0.0000000e+00    2.4572985e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7128805e+02    0.0000000e+00    1.4615860e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1828797e-06    0.0000000e+00    2.4579421e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7114321e+02    0.0000000e+00    1.4623549e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1840281e-06    0.0000000e+00    2.4592352e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7106775e+02    0.0000000e+00    1.4628135e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1847130e-06    0.0000000e+00    2.4600065e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7099332e+02    0.0000000e+00    1.4632963e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1854341e-06    0.0000000e+00    2.4608184e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7084232e+02    0.0000000e+00    1.4643839e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1870583e-06    0.0000000e+00    2.4626473e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7076634e+02    0.0000000e+00    1.4649799e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1879485e-06    0.0000000e+00    2.4636497e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7068879e+02    0.0000000e+00    1.4656199e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1889042e-06    0.0000000e+00    2.4647258e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7054081e+02    0.0000000e+00    1.4669619e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1909086e-06    0.0000000e+00    2.4669827e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7047031e+02    0.0000000e+00    1.4676042e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1918678e-06    0.0000000e+00    2.4680628e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7039937e+02    0.0000000e+00    1.4682636e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1928527e-06    0.0000000e+00    2.4691718e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7025512e+02    0.0000000e+00    1.4696548e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1949305e-06    0.0000000e+00    2.4715114e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7018208e+02    0.0000000e+00    1.4703759e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1960073e-06    0.0000000e+00    2.4727240e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.7003582e+02    0.0000000e+00    1.4718348e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1981862e-06    0.0000000e+00    2.4751775e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6996265e+02    0.0000000e+00    1.4725705e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.1992850e-06    0.0000000e+00    2.4764146e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6988273e+02    0.0000000e+00    1.4733754e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2004872e-06    0.0000000e+00    2.4777683e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6972126e+02    0.0000000e+00    1.4750029e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2029178e-06    0.0000000e+00    2.4805052e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6963994e+02    0.0000000e+00    1.4758015e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2041105e-06    0.0000000e+00    2.4818482e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6955827e+02    0.0000000e+00    1.4765915e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2052904e-06    0.0000000e+00    2.4831768e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6947773e+02    0.0000000e+00    1.4773620e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2064411e-06    0.0000000e+00    2.4844725e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6939719e+02    0.0000000e+00    1.4781172e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2075690e-06    0.0000000e+00    2.4857425e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6923110e+02    0.0000000e+00    1.4796160e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2098076e-06    0.0000000e+00    2.4882632e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6914643e+02    0.0000000e+00    1.4803412e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2108907e-06    0.0000000e+00    2.4894827e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6906250e+02    0.0000000e+00    1.4810353e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2119273e-06    0.0000000e+00    2.4906500e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6897735e+02    0.0000000e+00    1.4809858e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2118534e-06    0.0000000e+00    2.4905667e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6888997e+02    0.0000000e+00    1.4816492e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2128441e-06    0.0000000e+00    2.4916823e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6879825e+02    0.0000000e+00    1.4823048e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2138232e-06    0.0000000e+00    2.4927848e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6861551e+02    0.0000000e+00    1.4834884e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2155909e-06    0.0000000e+00    2.4947752e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6852393e+02    0.0000000e+00    1.4840129e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2163742e-06    0.0000000e+00    2.4956573e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6843262e+02    0.0000000e+00    1.4844953e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2170947e-06    0.0000000e+00    2.4964686e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6833979e+02    0.0000000e+00    1.4849431e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2177635e-06    0.0000000e+00    2.4972216e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6824679e+02    0.0000000e+00    1.4853347e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2183483e-06    0.0000000e+00    2.4978801e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6814827e+02    0.0000000e+00    1.4857104e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2189096e-06    0.0000000e+00    2.4985121e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6805623e+02    0.0000000e+00    1.4860397e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2194013e-06    0.0000000e+00    2.4990658e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6795945e+02    0.0000000e+00    1.4863077e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2198015e-06    0.0000000e+00    2.4995165e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6786404e+02    0.0000000e+00    1.4865274e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2201296e-06    0.0000000e+00    2.4998859e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6776999e+02    0.0000000e+00    1.4867036e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2203928e-06    0.0000000e+00    2.5001822e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6767621e+02    0.0000000e+00    1.4868315e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2205839e-06    0.0000000e+00    2.5003974e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6757883e+02    0.0000000e+00    1.4869251e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2207237e-06    0.0000000e+00    2.5005548e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6748207e+02    0.0000000e+00    1.4869762e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2207999e-06    0.0000000e+00    2.5006407e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6738705e+02    0.0000000e+00    1.4869854e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2208137e-06    0.0000000e+00    2.5006562e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6728800e+02    0.0000000e+00    1.4869568e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2207710e-06    0.0000000e+00    2.5006080e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6719078e+02    0.0000000e+00    1.4868957e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2206798e-06    0.0000000e+00    2.5005054e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6709293e+02    0.0000000e+00    1.4868286e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2205795e-06    0.0000000e+00    2.5003924e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6699630e+02    0.0000000e+00    1.4867023e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2203909e-06    0.0000000e+00    2.5001801e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6681029e+02    0.0000000e+00    1.4864103e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2199548e-06    0.0000000e+00    2.4996891e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6671848e+02    0.0000000e+00    1.4862375e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2196968e-06    0.0000000e+00    2.4993985e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6662738e+02    0.0000000e+00    1.4860521e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2194199e-06    0.0000000e+00    2.4990867e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6653666e+02    0.0000000e+00    1.4858610e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2191344e-06    0.0000000e+00    2.4987653e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6644714e+02    0.0000000e+00    1.4856616e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2188365e-06    0.0000000e+00    2.4984299e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
   -3.6635879e+02    0.0000000e+00    1.4854592e-05    0.0000000e+00    0.0000000e+00    0.0000000e+00    2.2185343e-06    0.0000000e+00    2.4980896e-06    0.0000000e+00    0.0000000e+00    0.0000000e+00    0.0000000e+00
